binomial,count
Callitropsis nootkatensis,47
Calocedrus decurrens,373
Chamaecyparis lawsoniana,228
Hesperocyparis bakeri,109
Hesperocyparis goveniana,51
Hesperocyparis macnabiana,68
Hesperocyparis macrocarpa,186
Hesperocyparis pygmaea,113
Hesperocyparis sargentii,110
Juniperus californica,6
Juniperus communis,188
Juniperus grandis,2
Juniperus occidentalis,221
Juniperus osteosperma,2
Sequoia sempervirens,365
Sequoiadendron giganteum,2
Thuja plicata,78
