binomial,count
Alisma gramineum,25
Alisma lanceolatum,8
Alisma triviale,37
Damasonium californicum,34
Echinodorus berteroi,2
Sagittaria cuneata,26
Sagittaria latifolia,13
Sagittaria rigida,1
Sagittaria sanfordii,4
