Ephedra aspera	Mormon tea	5 records (5 CCH)		Shrub	native	EPHEDRACEAE
Ephedra californica	Desert tea	1068 records (173 CCH)		Shrub	native	EPHEDRACEAE
Ephedra foeminea	Jointfir	2 records (2 CCH)		Shrub	non-native	EPHEDRACEAE
Ephedra funerea	Death valley ephedra	95 records (54 CCH)		Shrub	native	EPHEDRACEAE
Ephedra nevadensis	Nevada ephedra	380 records (228 CCH)		Shrub	native	EPHEDRACEAE
Ephedra trifurca	Long leafed ephedra	7 records (7 CCH)		Tree, Shrub	native	EPHEDRACEAE
Ephedra viridis	Green ephedra	569 records (465 CCH)		Shrub	native	EPHEDRACEAE
