binomial,count
Agave americana,1
Camassia leichtlinii,34
Camassia quamash,65
Chlorogalum angustifolium,6
Chlorogalum pomeridianum,92
Hastingsia alba,111
Hastingsia serpentinicola,28
Leucocrinum montanum,25
