Cornus nuttallii	Mountain dogwood	688 records (539 CCH)		Shrub	native	CORNACEAE
Cornus sericea ssp. sericea	Red osier dogwood	687 records (500 CCH)		Shrub	native	CORNACEAE
Cornus sericea	American dogwood	506 records (355 CCH)		Shrub	native	CORNACEAE
Cornus glabrata	Brown dogwood	392 records (339 CCH)		Tree, Shrub	native	CORNACEAE
Cornus sericea ssp. occidentalis	Western dogwood	217 records (146 CCH)		Shrub	native	CORNACEAE
Cornus sessilis	Western cornelian cherry	194 records (166 CCH)		Tree	native	CORNACEAE
Cornus canadensis	Bunch berry	11 records (1 CCH)		Perennial herb	native	CORNACEAE
Cornus florida	Flowering dogwood	5 records (5 CCH)		Shrub, Tree	non-native	CORNACEAE
