Selaginella asprella	Bluish spike moss	26 records (23 CCH)		Fern (rhizomatous)	native	SELAGINELLACEAE
Selaginella bigelovii	Bigelow's moss fern	295 records (105 CCH)		Fern (mosslike)	native	SELAGINELLACEAE
Selaginella hansenii	Hansen's spike moss	290 records (107 CCH)		Fern (mosslike)	native	SELAGINELLACEAE
Selaginella kraussiana	Krauss' spikemoss	9 records (9 CCH)		Perennial herb	non-native	SELAGINELLACEAE
Selaginella leucobryoides	Mojave spike moss	9 records (3 CCH)		Fern (rhizomatous)	native	SELAGINELLACEAE
Selaginella oregana	Oregon spike moss	17 records (14 CCH)		Fern (mosslike)	native	SELAGINELLACEAE
Selaginella scopulorum	Rocky mountain spike-moss	29 records (24 CCH)		Perennial herb	native	SELAGINELLACEAE
Selaginella wallacei	Wallace's spike moss	160 records (113 CCH)		Fern (mosslike)	native	SELAGINELLACEAE
Selaginella watsonii	Watson's spike moss	266 records (161 CCH)		Fern (mosslike)	native	SELAGINELLACEAE 
