name
Agastache parvifolia
Agastache urticifolia
Clinopodium douglasii
Galeopsis tetrahit
Glechoma hederacea
Lamiastrum galeobdolon
Lamium amplexicaule
Lamium purpureum
Lavandula stoechas
Lepechinia calycina
Lycopus americanus
Lycopus asper
Lycopus uniflorus
Marrubium vulgare
Melissa officinalis
Mentha aquatica
Mentha arvensis
Mentha canadensis
Mentha pulegium
Mentha spicata
Mentha suaveolens
Monardella breweri
Monardella nana
Monardella odoratissima
Monardella purpurea
Monardella sheltonii
Monardella villosa
Monardella viridis
Nepeta cataria
Origanum vulgare
Pogogyne douglasii
Pogogyne floribunda
Pogogyne serpylloides
Pogogyne zizyphoroides
Prunella vulgaris
Pycnanthemum californicum
Salvia aethiopis
Salvia columbariae
Salvia dorrii
Salvia mellifera
Salvia sonomensis
Salvia virgata
Scutellaria antirrhinoides
Scutellaria bolanderi
Scutellaria californica
Scutellaria galericulata
Scutellaria mexicana
Scutellaria nana
Scutellaria siphocampyloides
Scutellaria tuberosa
Stachys ajugoides
Stachys albens
Stachys arvensis
Stachys bergii
Stachys bullata
Stachys chamissonis
Stachys mexicana
Stachys pilosa
Stachys pycnantha
Stachys rigida
Stachys stricta
Teucrium fruticans
Trichostema lanatum
Trichostema lanceolatum
Trichostema laxum
Trichostema oblongum
Trichostema ovatum
Trichostema parishii
Trichostema simulatum
Brodiaea californica
Brodiaea coronaria
Brodiaea elegans
Brodiaea rosea
Brodiaea stellaris
Brodiaea terrestris
Dichelostemma Xvenustum
Dichelostemma capitatum
Dichelostemma congestum
Dichelostemma ida-maia
Dichelostemma multiflorum
Dichelostemma volubile
Triteleia bridgesii
Triteleia crocea
Triteleia dudleyi
Triteleia grandiflora
Triteleia hendersonii
Triteleia hyacinthina
Triteleia ixioides
Triteleia laxa
Triteleia peduncularis
Acacia dealbata
Acacia decurrens
Acacia melanoxylon
Acacia pycnantha
Acmispon americanus
Acmispon brachycarpus
Acmispon cytisoides
Acmispon denticulatus
Acmispon glaber
Acmispon grandiflorus
Acmispon heermannii
Acmispon junceus
Acmispon maritimus
Acmispon micranthus
Acmispon nevadensis
Acmispon parviflorus
Acmispon rubriflorus
Acmispon strigosus
Acmispon wrangelianus
Albizia julibrissin
Amorpha californica
Astragalus accidens
Astragalus agnicidus
Astragalus andersonii
Astragalus anxius
Astragalus bolanderi
Astragalus breweri
Astragalus californicus
Astragalus canadensis
Astragalus clevelandii
Astragalus curvicarpus
Astragalus filipes
Astragalus gambelianus
Astragalus gibbsii
Astragalus inversus
Astragalus lemmonii
Astragalus lentiginosus
Astragalus nuttallii
Astragalus obscurus
Astragalus pulsiferae
Astragalus purshii
Astragalus pycnostachyus
Astragalus rattanii
Astragalus tephrodes
Astragalus umbraticus
Astragalus whitneyi
Cercis occidentalis
Colutea arborescens
Coronilla varia
Cytisus multiflorus
Cytisus scoparius
Cytisus striatus
Genista linifolia
Genista monspessulana
Glycyrrhiza lepidota
Hoita macrostachya
Hosackia crassifolia
Hosackia gracilis
Hosackia oblongifolia
Hosackia pinnata
Hosackia rosea
Hosackia stipularis
Hosackia yollabolliensis
Lathyrus angulatus
Lathyrus biflorus
Lathyrus brownii
Lathyrus delnorticus
Lathyrus glandulosus
Lathyrus hirsutus
Lathyrus japonicus
Lathyrus jepsonii
Lathyrus lanszwertii
Lathyrus latifolius
Lathyrus littoralis
Lathyrus nevadensis
Lathyrus odoratus
Lathyrus palustris
Lathyrus polyphyllus
Lathyrus rigidus
Lathyrus sulphureus
Lathyrus tingitanus
Lathyrus torreyi
Lathyrus vestitus
Lotus angustissimus
Lotus corniculatus
Lotus tenuis
Lotus uliginosus
Lupinus adsurgens
Lupinus affinis
Lupinus albicaulis
Lupinus albifrons
Lupinus andersonii
Lupinus angustiflorus
Lupinus antoninus
Lupinus arboreus
Lupinus arbustus
Lupinus argenteus
Lupinus bicolor
Lupinus brevicaulis
Lupinus breweri
Lupinus chamissonis
Lupinus constancei
Lupinus croceus
Lupinus elmeri
Lupinus excubitus
Lupinus formosus
Lupinus grayi
Lupinus lapidicola
Lupinus latifolius
Lupinus lepidus
Lupinus leucophyllus
Lupinus littoralis
Lupinus luteolus
Lupinus microcarpus
Lupinus milo-bakeri
Lupinus nanus
Lupinus obtusilobus
Lupinus onustus
Lupinus pachylobus
Lupinus polyphyllus
Lupinus pusillus
Lupinus rivularis
Lupinus saxosus
Lupinus sericatus
Lupinus succulentus
Lupinus tidestromii
Lupinus tracyi
Lupinus uncialis
Lupinus variicolor
Medicago arabica
Medicago lupulina
Medicago minima
Medicago polymorpha
Medicago praecox
Medicago sativa
Melilotus albus
Melilotus indicus
Melilotus officinalis
Pediomelum californicum
Pickeringia montana
Pisum sativum
Robinia hispida
Robinia pseudoacacia
Rupertia physodes
Spartium junceum
Thermopsis californica
Thermopsis gracilis
Thermopsis macrophylla
Thermopsis robusta
Trifolium albopurpureum
Trifolium amoenum
Trifolium andersonii
Trifolium angustifolium
Trifolium arvense
Trifolium barbigerum
Trifolium beckwithii
Trifolium bifidum
Trifolium breweri
Trifolium buckwestiorum
Trifolium campestre
Trifolium cernuum
Trifolium ciliolatum
Trifolium cyathiferum
Trifolium depauperatum
Trifolium dichotomum
Trifolium dubium
Trifolium eriocephalum
Trifolium fragiferum
Trifolium fucatum
Trifolium glomeratum
Trifolium gracilentum
Trifolium grayi
Trifolium gymnocarpon
Trifolium hirtum
Trifolium howellii
Trifolium hybridum
Trifolium hydrophilum
Trifolium incarnatum
Trifolium longipes
Trifolium macraei
Trifolium macrocephalum
Trifolium microcephalum
Trifolium microdon
Trifolium monanthum
Trifolium obtusiflorum
Trifolium oliganthum
Trifolium olivaceum
Trifolium polyodon
Trifolium pratense
Trifolium productum
Trifolium repens
Trifolium resupinatum
Trifolium retusum
Trifolium siskiyouense
Trifolium striatum
Trifolium subterraneum
Trifolium trichocalyx
Trifolium variegatum
Trifolium vesiculosum
Trifolium willdenovii
Trifolium wormskioldii
Ulex europaeus
Vicia americana
Vicia benghalensis
Vicia cracca
Vicia faba
Vicia gigantea
Vicia hassei
Vicia hirsuta
Vicia lathyroides
Vicia ludoviciana
Vicia lutea
Vicia sativa
Vicia tetrasperma
Vicia villosa
Aristolochia californica
Asarum caudatum
Asarum hartwegii
Asarum marmoratum
Portulaca oleracea
Achillea filipendulina
Achillea millefolium
Achyrachaena mollis
Acroptilon repens
Adenocaulon bicolor
Ageratina occidentalis
Ageratina shastensis
Agoseris apargioides
Agoseris aurantiaca
Agoseris glauca
Agoseris grandiflora
Agoseris heterophylla
Agoseris hirsuta
Agoseris monticola
Agoseris parviflora
Agoseris retrorsa
Ambrosia acanthicarpa
Ambrosia artemisiifolia
Ambrosia chamissonis
Ambrosia confertiflora
Ambrosia psilostachya
Anaphalis margaritacea
Ancistrocarphus filagineus
Anisocarpus madioides
Anisocarpus scabridus
Antennaria argentea
Antennaria corymbosa
Antennaria dimorpha
Antennaria flagellaris
Antennaria geyeri
Antennaria howellii
Antennaria lanata
Antennaria luzuloides
Antennaria media
Antennaria microphylla
Antennaria racemosa
Antennaria rosea
Antennaria sawyeri
Antennaria suffrutescens
Antennaria umbrinella
Anthemis arvensis
Anthemis cotula
Arctium lappa
Arctium minus
Arctotheca calendula
Arctotheca prostrata
Arnica cernua
Arnica chamissonis
Arnica cordifolia
Arnica dealbata
Arnica discoidea
Arnica fulgens
Arnica lanceolata
Arnica latifolia
Arnica longifolia
Arnica mollis
Arnica nevadensis
Arnica ovata
Arnica parryi
Arnica sororia
Arnica spathulata
Arnica venosa
Arnica viscosa
Artemisia arbuscula
Artemisia biennis
Artemisia borealis
Artemisia californica
Artemisia cana
Artemisia douglasiana
Artemisia dracunculus
Artemisia ludoviciana
Artemisia michauxiana
Artemisia norvegica
Artemisia nova
Artemisia pycnocephala
Artemisia spiciformis
Artemisia suksdorfii
Artemisia tridentata
Artemisia vulgaris
Baccharis glutinosa
Baccharis pilularis
Baccharis salicifolia
Balsamorhiza deltoidea
Balsamorhiza hirsuta
Balsamorhiza hookeri
Balsamorhiza lanata
Balsamorhiza macrolepis
Balsamorhiza sagittata
Balsamorhiza sericea
Balsamorhiza serrata
Bellis perennis
Bidens cernua
Bidens frondosa
Bidens laevis
Bidens tripartita
Bidens vulgata
Blennosperma nanum
Blepharipappus scaber
Brickellia californica
Brickellia grandiflora
Brickellia greenei
Brickellia microphylla
Cacaliopsis nardosmia
Calycadenia fremontii
Calycadenia micrantha
Calycadenia multiglandulosa
Calycadenia pauciflora
Calycadenia truncata
Carduus acanthoides
Carduus nutans
Carduus pycnocephalus
Carduus tenuiflorus
Carthamus creticus
Carthamus lanatus
Carthamus tinctorius
Centaurea benedicta
Centaurea calcitrapa
Centaurea cineraria
Centaurea cyanus
Centaurea debeauxii
Centaurea diffusa
Centaurea jacea
Centaurea melitensis
Centaurea nigrescens
Centaurea solstitialis
Centaurea stoebe
Centaurea virgata
Centromadia fitchii
Centromadia parryi
Centromadia pungens
Chaenactis carphoclinia
Chaenactis douglasii
Chaenactis glabriuscula
Chaenactis suffrutescens
Chamaemelum fuscatum
Chamaemelum nobile
Chondrilla juncea
Chrysothamnus humilis
Chrysothamnus viscidiflorus
Cichorium intybus
Cirsium andersonii
Cirsium andrewsii
Cirsium arvense
Cirsium brevistylum
Cirsium ciliolatum
Cirsium cymosum
Cirsium douglasii
Cirsium inamoenum
Cirsium neomexicanum
Cirsium occidentale
Cirsium ochrocentrum
Cirsium quercetorum
Cirsium remotifolium
Cirsium scariosum
Cirsium undulatum
Cirsium vulgare
Corethrogyne filaginifolia
Cotula australis
Cotula coronopifolia
Crepis acuminata
Crepis bakeri
Crepis capillaris
Crepis intermedia
Crepis modocensis
Crepis monticola
Crepis occidentalis
Crepis pleurocarpa
Crepis runcinata
Crepis setosa
Crepis tectorum
Crepis vesicaria
Crocidium multicaule
Crupina vulgaris
Cynara cardunculus
Deinandra corymbosa
Deinandra kelloggii
Deinandra lobbii
Delairea odorata
Dieteria canescens
Dimeresia howellii
Dittrichia graveolens
Eatonella nivea
Echinops sphaerocephalus
Ericameria arborescens
Ericameria bloomeri
Ericameria cuneata
Ericameria discoidea
Ericameria greenei
Ericameria linearifolia
Ericameria nauseosa
Ericameria ophitidis
Ericameria parryi
Ericameria pinifolia
Ericameria suffruticosa
Erigeron aliceae
Erigeron annuus
Erigeron aphanactis
Erigeron biolettii
Erigeron bloomeri
Erigeron bonariensis
Erigeron canadensis
Erigeron cervinus
Erigeron chrysopsidis
Erigeron compositus
Erigeron concinnus
Erigeron coulteri
Erigeron divergens
Erigeron eatonii
Erigeron elegantulus
Erigeron filifolius
Erigeron foliosus
Erigeron glacialis
Erigeron glaucus
Erigeron greenei
Erigeron inornatus
Erigeron karvinskianus
Erigeron klamathensis
Erigeron lassenianus
Erigeron linearis
Erigeron maniopotamicus
Erigeron nivalis
Erigeron petrophilus
Erigeron philadelphicus
Erigeron pumilus
Erigeron reductus
Erigeron robustior
Erigeron serpentinus
Erigeron strigosus
Erigeron sumatrensis
Erigeron supplex
Erigeron tener
Eriophyllum confertiflorum
Eriophyllum lanatum
Eriophyllum staechadifolium
Eucephalus breweri
Eucephalus engelmannii
Eucephalus glabratus
Eucephalus ledophyllus
Eucephalus tomentellus
Eucephalus vialis
Euchiton gymnocephalus
Euchiton involucratus
Euchiton sphaericus
Eurybia integrifolia
Eurybia merita
Eurybia radulina
Euthamia occidentalis
Filago pyramidata
Gaillardia aristata
Gamochaeta coarctata
Gamochaeta ustulata
Glebionis coronaria
Glebionis segetum
Gnaphalium palustre
Grindelia camporum
Grindelia fraxinipratensis
Grindelia hirsutula
Grindelia nana
Grindelia squarrosa
Grindelia stricta
Harmonia doris-nilesiae
Harmonia guggolziorum
Harmonia hallii
Harmonia stebbinsii
Hazardia whitneyi
Hedypnois cretica
Hedypnois rhagadioloides
Helenium autumnale
Helenium bigelovii
Helenium bolanderi
Helenium puberulum
Helianthella californica
Helianthus annuus
Helianthus bolanderi
Helianthus cusickii
Helianthus exilis
Helianthus nuttallii
Helminthotheca echioides
Hemizonella minima
Hemizonia congesta
Hesperevax acaulis
Hesperevax sparsiflora
Heterotheca grandiflora
Heterotheca oregona
Heterotheca sessiliflora
Heterotheca villosa
Hieracium albiflorum
Hieracium bolanderi
Hieracium greenei
Hieracium horridum
Hieracium nudicaule
Hieracium parryi
Hieracium scouleri
Hieracium triste
Holocarpha virgata
Holozonia filipes
Hulsea nana
Hymenothrix wrightii
Hymenoxys cooperi
Hymenoxys hoopesii
Hymenoxys lemmonii
Hypochaeris glabra
Hypochaeris radicata
Ionactis alpina
Iva axillaris
Jaumea carnosa
Kyhosia bolanderi
Lactuca biennis
Lactuca canadensis
Lactuca ludoviciana
Lactuca saligna
Lactuca serriola
Lactuca tatarica
Lactuca virosa
Lagophylla dichotoma
Lagophylla glandulosa
Lagophylla minor
Lagophylla ramosissima
Lapsana communis
Lasthenia californica
Lasthenia conjugens
Lasthenia glaberrima
Lasthenia gracilis
Lasthenia maritima
Lasthenia microglossa
Lasthenia minor
Layia carnosa
Layia chrysanthemoides
Layia fremontii
Layia gaillardioides
Layia glandulosa
Layia platyglossa
Layia septentrionalis
Leontodon saxatilis
Lessingia arachnoidea
Lessingia hololeuca
Lessingia micradenia
Lessingia nemaclada
Lessingia ramulosa
Leucanthemum lacustre
Leucanthemum maximum
Leucanthemum vulgare
Logfia filaginoides
Logfia gallica
Luina hypoleuca
Madia anomala
Madia citrigracilis
Madia citriodora
Madia elegans
Madia exigua
Madia glomerata
Madia gracilis
Madia sativa
Malacothrix clevelandii
Malacothrix floccifera
Matricaria discoidea
Matricaria occidentalis
Micropus amphibolus
Micropus californicus
Microseris acuminata
Microseris bigelovii
Microseris borealis
Microseris douglasii
Microseris laciniata
Microseris nutans
Microseris paludosa
Nestotus stenophyllus
Nothocalais alpestris
Nothocalais troximoides
Onopordum acanthium
Oreostemma alpigenum
Oreostemma elatum
Packera bolanderi
Packera breweri
Packera cana
Packera clevelandii
Packera eurycephala
Packera greenei
Packera hesperia
Packera indecora
Packera macounii
Packera multilobata
Packera pseudaurea
Packera streptanthifolia
Pentachaeta exilis
Petasites frigidus
Phalacroseris bolanderi
Plecostachys serpyllifolia
Pleiacanthus spinosus
Pluchea odorata
Pseudognaphalium beneolens
Pseudognaphalium biolettii
Pseudognaphalium californicum
Pseudognaphalium canescens
Pseudognaphalium luteoalbum
Pseudognaphalium microcephalum
Pseudognaphalium ramosissimum
Pseudognaphalium stramineum
Pseudognaphalium thermale
Psilocarphus brevissimus
Psilocarphus chilensis
Psilocarphus elatior
Psilocarphus oregonus
Psilocarphus tenellus
Pyrrocoma apargioides
Pyrrocoma carthamoides
Pyrrocoma hirta
Pyrrocoma lanceolata
Pyrrocoma racemosa
Pyrrocoma uniflora
Rafinesquia californica
Raillardella argentea
Raillardella pringlei
Rigiopappus leptocladus
Rudbeckia californica
Rudbeckia glaucescens
Rudbeckia hirta
Rudbeckia klamathensis
Rudbeckia occidentalis
Santolina chamaecyparissus
Saussurea americana
Scorzonera hispanica
Senecio aronicoides
Senecio clevelandii
Senecio flaccidus
Senecio fremontii
Senecio glomeratus
Senecio hydrophiloides
Senecio hydrophilus
Senecio integerrimus
Senecio jacobaea
Senecio minimus
Senecio serra
Senecio sylvaticus
Senecio triangularis
Senecio vulgaris
Sericocarpus oregonensis
Silybum marianum
Solidago canadensis
Solidago elongata
Solidago lepida
Solidago multiradiata
Solidago spathulata
Solidago spectabilis
Solidago velutina
Soliva sessilis
Sonchus arvensis
Sonchus asper
Sonchus oleraceus
Sphaeromeria potentilloides
Stenotus acaulis
Stenotus lanuginosus
Stephanomeria elata
Stephanomeria exigua
Stephanomeria lactucina
Stephanomeria paniculata
Stephanomeria tenuifolia
Stephanomeria virgata
Stylocline gnaphaloides
Symphyotrichum ascendens
Symphyotrichum bracteolatum
Symphyotrichum campestre
Symphyotrichum chilense
Symphyotrichum foliaceum
Symphyotrichum frondosum
Symphyotrichum hendersonii
Symphyotrichum lanceolatum
Symphyotrichum lentum
Symphyotrichum spathulatum
Symphyotrichum subspicatum
Tanacetum balsamita
Tanacetum bipinnatum
Tanacetum parthenium
Tanacetum vulgare
Taraxacum californicum
Taraxacum erythrospermum
Taraxacum officinale
Tetradymia canescens
Tetradymia glabrata
Tolpis barbata
Tonestus lyallii
Tracyina rostrata
Tragopogon dubius
Tragopogon porrifolius
Tragopogon pratensis
Tripleurospermum inodorum
Uropappus lindleyi
Wyethia angustifolia
Wyethia glabra
Wyethia helenioides
Wyethia longicaulis
Wyethia mollis
Xanthium spinosum
Xanthium strumarium
Amphiscirpus nevadensis
Bolboschoenus fluviatilis
Bolboschoenus maritimus
Bolboschoenus robustus
Calliscirpus criniger
Carex abrupta
Carex amplifolia
Carex angustata
Carex aquatilis
Carex arcta
Carex atherodes
Carex athrostachya
Carex aurea
Carex barbarae
Carex bolanderi
Carex brainerdii
Carex brevicaulis
Carex breweri
Carex buxbaumii
Carex californica
Carex canescens
Carex capitata
Carex comosa
Carex concinnoides
Carex cusickii
Carex deflexa
Carex densa
Carex diandra
Carex disperma
Carex douglasii
Carex echinata
Carex exsiccata
Carex feta
Carex filifolia
Carex fissuricola
Carex fracta
Carex geyeri
Carex globosa
Carex gracilior
Carex gynodynama
Carex halliana
Carex harfordii
Carex hassei
Carex haydeniana
Carex hendersonii
Carex heteroneura
Carex hirtissima
Carex hoodii
Carex hystericina
Carex illota
Carex infirminervia
Carex inops
Carex integra
Carex interior
Carex jonesii
Carex klamathensis
Carex laeviculmis
Carex lasiocarpa
Carex lemmonii
Carex lenticularis
Carex leporina
Carex leporinella
Carex leptalea
Carex leptopoda
Carex limosa
Carex livida
Carex luzulifolia
Carex luzulina
Carex lyngbyei
Carex mariposana
Carex mendocinensis
Carex mertensii
Carex microptera
Carex multicaulis
Carex multicostata
Carex nardina
Carex nebrascensis
Carex nervina
Carex neurophora
Carex nigricans
Carex nudata
Carex obnupta
Carex occidentalis
Carex pachycarpa
Carex pachystachya
Carex pansa
Carex pellita
Carex petasata
Carex phaeocephala
Carex praegracilis
Carex praticola
Carex preslii
Carex proposita
Carex raynoldsii
Carex rossii
Carex saliniformis
Carex scabriuscula
Carex scirpoidea
Carex scopulorum
Carex senta
Carex serpenticola
Carex serratodens
Carex sheldonii
Carex simulata
Carex specifica
Carex spectabilis
Carex stipata
Carex straminiformis
Carex subbracteata
Carex subfusca
Carex tompkinsii
Carex tumulicola
Carex unilateralis
Carex utriculata
Carex vallicola
Carex vernacula
Carex vesicaria
Carex viridula
Carex vulpinoidea
Carex whitneyi
Cyperus acuminatus
Cyperus bipartitus
Cyperus difformis
Cyperus eragrostis
Cyperus erythrorhizos
Cyperus esculentus
Cyperus flavescens
Cyperus fuscus
Cyperus niger
Cyperus odoratus
Cyperus squarrosus
Cyperus strigosus
Dulichium arundinaceum
Eleocharis acicularis
Eleocharis bella
Eleocharis bolanderi
Eleocharis coloradoensis
Eleocharis decumbens
Eleocharis engelmannii
Eleocharis macrostachya
Eleocharis montevidensis
Eleocharis obtusa
Eleocharis ovata
Eleocharis pachycarpa
Eleocharis palustris
Eleocharis parishii
Eleocharis parvula
Eleocharis quinqueflora
Eleocharis radicans
Eleocharis rostellata
Eleocharis suksdorfiana
Eriophorum gracile
Isolepis carinata
Isolepis cernua
Isolepis levynsiana
Isolepis setacea
Lipocarpha micrantha
Rhynchospora alba
Rhynchospora capitellata
Schoenoplectus acutus
Schoenoplectus americanus
Schoenoplectus californicus
Schoenoplectus mucronatus
Schoenoplectus pungens
Schoenoplectus subterminalis
Schoenoplectus tabernaemontani
Scirpus congdonii
Scirpus diffusus
Scirpus microcarpus
Scirpus pendulus
Lonicera ciliosa
Lonicera conjugialis
Lonicera etrusca
Lonicera hispidula
Lonicera interrupta
Lonicera involucrata
Lonicera japonica
Lonicera tatarica
Symphoricarpos albus
Symphoricarpos mollis
Symphoricarpos rotundifolius
Isoetes bolanderi
Isoetes echinospora
Isoetes howellii
Isoetes nuttallii
Isoetes occidentalis
Isoetes orcuttii
Isoetes tenella
Erythranthe taylorii
Erythranthe trinitiensis
Mimulus alsinoides
Mimulus androsaceus
Mimulus angustatus
Mimulus aurantiacus
Mimulus bicolor
Mimulus bolanderi
Mimulus breviflorus
Mimulus breweri
Mimulus cardinalis
Mimulus congdonii
Mimulus cusickii
Mimulus dentatus
Mimulus douglasii
Mimulus evanescens
Mimulus floribundus
Mimulus guttatus
Mimulus kelloggii
Mimulus latidens
Mimulus layneae
Mimulus leptaleus
Mimulus lewisii
Mimulus microphyllus
Mimulus montioides
Mimulus moschatus
Mimulus nanus
Mimulus nudatus
Mimulus pilosus
Mimulus primuloides
Mimulus pulchellus
Mimulus pulsiferae
Mimulus pygmaeus
Mimulus rattanii
Mimulus rubellus
Mimulus suksdorfii
Mimulus tilingii
Mimulus torreyi
Mimulus tricolor
Opuntia fragilis
Agrostemma githago
Arenaria paludicola
Arenaria serpyllifolia
Cardionema ramosissimum
Cerastium arvense
Cerastium beeringianum
Cerastium dichotomum
Cerastium fontanum
Cerastium glomeratum
Cerastium viride
Dianthus armeria
Dianthus barbatus
Dianthus deltoides
Eremogone aculeata
Eremogone congesta
Eremogone kingii
Gypsophila paniculata
Herniaria hirsuta
Holosteum umbellatum
Lychnis coronaria
Minuartia californica
Minuartia cismontana
Minuartia decumbens
Minuartia douglasii
Minuartia howellii
Minuartia nuttallii
Minuartia pusilla
Minuartia rosei
Minuartia rubella
Minuartia stolonifera
Moehringia macrophylla
Moenchia erecta
Paronychia ahartii
Petrorhagia dubia
Petrorhagia nanteuilii
Petrorhagia prolifera
Polycarpon tetraphyllum
Pseudostellaria jamesiana
Sabulina decumbens
Sabulina howellii
Sabulina rosei
Sabulina stolonifera
Sagina apetala
Sagina decumbens
Sagina maxima
Sagina procumbens
Sagina saginoides
Saponaria officinalis
Scleranthus annuus
Silene antirrhina
Silene bernardina
Silene bolanderi
Silene bridgesii
Silene campanulata
Silene dichotoma
Silene douglasii
Silene gallica
Silene grayi
Silene hookeri
Silene invisa
Silene laciniata
Silene latifolia
Silene lemmonii
Silene marmorensis
Silene menziesii
Silene noctiflora
Silene nuda
Silene occidentalis
Silene oregana
Silene salmonacea
Silene scouleri
Silene serpentinicola
Silene suksdorfii
Silene verecunda
Silene vulgaris
Spergula arvensis
Spergularia bocconi
Spergularia canadensis
Spergularia macrotheca
Spergularia marina
Spergularia rubra
Stellaria borealis
Stellaria calycantha
Stellaria crispa
Stellaria littoralis
Stellaria longifolia
Stellaria longipes
Stellaria media
Stellaria nitens
Stellaria obtusa
Stellaria pallida
Stellaria umbellata
Vaccaria hispanica
Velezia rigida
Dryopteris arguta
Dryopteris expansa
Polystichum californicum
Polystichum dudleyi
Polystichum imbricans
Polystichum kruckebergii
Polystichum lemmonii
Polystichum lonchitis
Polystichum munitum
Polystichum scopulinum
Phyla nodiflora
Verbena bonariensis
Verbena bracteata
Verbena hastata
Verbena lasiostachys
Verbena litoralis
Verbena menthifolia
Acaena novae-zelandiae
Acaena pinnatifida
Adenostoma fasciculatum
Agrimonia gryposepala
Amelanchier alnifolia
Amelanchier pallida
Amelanchier utahensis
Aphanes occidentalis
Aruncus dioicus
Cercocarpus betuloides
Cercocarpus ledifolius
Chamaebatia foliolosa
Chamaebatiaria millefolium
Comarum palustre
Cotoneaster franchetii
Cotoneaster horizontalis
Cotoneaster integrifolius
Cotoneaster lacteus
Cotoneaster pannosus
Cotoneaster simonsii
Crataegus castlegarensis
Crataegus douglasii
Crataegus gaylussacia
Crataegus monogyna
Dasiphora fruticosa
Drymocallis glandulosa
Drymocallis hansenii
Drymocallis lactea
Drymocallis pseudorupestris
Drymocallis rhomboidea
Fragaria chiloensis
Fragaria vesca
Fragaria virginiana
Geum aleppicum
Geum macrophyllum
Geum triflorum
Heteromeles arbutifolia
Holodiscus discolor
Horkelia bolanderi
Horkelia californica
Horkelia congesta
Horkelia daucifolia
Horkelia fusca
Horkelia hendersonii
Horkelia marinensis
Horkelia sericata
Horkelia tenuiloba
Horkelia tridentata
Ivesia baileyi
Ivesia gordonii
Ivesia longibracteata
Ivesia paniculata
Ivesia pickeringii
Ivesia shockleyi
Luetkea pectinata
Malus fusca
Malus pumila
Neviusia cliftonii
Oemleria cerasiformis
Peraphyllum ramosissimum
Physocarpus capitatus
Potentilla anglica
Potentilla anserina
Potentilla basaltica
Potentilla biennis
Potentilla breweri
Potentilla bruceae
Potentilla cristae
Potentilla drummondii
Potentilla flabellifolia
Potentilla glaucophylla
Potentilla gracilis
Potentilla millefolia
Potentilla newberryi
Potentilla norvegica
Potentilla recta
Potentilla rivalis
Potentilla wheeleri
Poteridium annuum
Poterium sanguisorba
Prunus andersonii
Prunus avium
Prunus cerasifera
Prunus domestica
Prunus emarginata
Prunus laurocerasus
Prunus persica
Prunus subcordata
Prunus virginiana
Purshia tridentata
Pyracantha angustifolia
Pyracantha fortuneana
Pyracantha koidzumii
Pyrus communis
Rosa bridgesii
Rosa californica
Rosa canina
Rosa gymnocarpa
Rosa multiflora
Rosa nutkana
Rosa pinetorum
Rosa pisocarpa
Rosa rubiginosa
Rosa spithamea
Rosa woodsii
Rubus allegheniensis
Rubus armeniacus
Rubus glaucifolius
Rubus laciniatus
Rubus lasiococcus
Rubus leucodermis
Rubus nivalis
Rubus parviflorus
Rubus pensilvanicus
Rubus spectabilis
Rubus ulmifolius
Rubus ursinus
Sanguisorba minor
Sanguisorba officinalis
Sibbaldia procumbens
Sorbus aucuparia
Sorbus californica
Sorbus scopulina
Sorbus sitchensis
Spiraea douglasii
Spiraea splendens
Pteridium aquilinum
Amaryllis belladonna
Leucojum aestivum
Narcissus pseudonarcissus
Narcissus tazetta
Floerkea proserpinacoides
Limnanthes alba
Limnanthes bakeri
Limnanthes douglasii
Limnanthes floccosa
Limnanthes vinculans
Armeria maritima
Limonium californicum
Ephedra viridis
Cephalanthus occidentalis
Crucianella angustifolia
Galium ambiguum
Galium andrewsii
Galium aparine
Galium bifolium
Galium bolanderi
Galium boreale
Galium californicum
Galium divaricatum
Galium glabrescens
Galium grayanum
Galium hypotrichium
Galium mexicanum
Galium mollugo
Galium multiflorum
Galium murale
Galium muricatum
Galium nuttallii
Galium oreganum
Galium parisiense
Galium porrigens
Galium serpenticum
Galium sparsiflorum
Galium trifidum
Galium triflorum
Kelloggia galioides
Sherardia arvensis
Citrullus colocynthis
Marah fabacea
Marah oregana
Marah watsonii
Escallonia rubra
Ribes aureum
Ribes binominatum
Ribes bracteosum
Ribes californicum
Ribes cereum
Ribes divaricatum
Ribes hudsonianum
Ribes inerme
Ribes lacustre
Ribes laxiflorum
Ribes lobbii
Ribes malvaceum
Ribes marshallii
Ribes menziesii
Ribes montigenum
Ribes nevadense
Ribes roezlii
Ribes sanguineum
Ribes velutinum
Ribes victoris
Ribes viscosissimum
Aliciella leptomeria
Allophyllum divaricatum
Allophyllum gilioides
Allophyllum integrifolium
Collomia diversifolia
Collomia grandiflora
Collomia heterophylla
Collomia larsenii
Collomia linearis
Collomia tenella
Collomia tinctoria
Collomia tracyi
Eriastrum brandegeeae
Eriastrum signatum
Eriastrum sparsiflorum
Eriastrum tracyi
Eriastrum wilcoxii
Gilia achilleifolia
Gilia brecciarum
Gilia capitata
Gilia clivorum
Gilia inconspicua
Gilia millefoliata
Gilia modocensis
Gilia salticola
Gilia sinuata
Gilia tricolor
Gymnosteris parvula
Ipomopsis aggregata
Ipomopsis arizonica
Ipomopsis congesta
Ipomopsis tenuifolia
Ipomopsis tenuituba
Lathrocasis tenerrima
Leptosiphon acicularis
Leptosiphon ambiguus
Leptosiphon androsaceus
Leptosiphon bicolor
Leptosiphon bolanderi
Leptosiphon ciliatus
Leptosiphon croceus
Leptosiphon filipes
Leptosiphon grandiflorus
