binomial,count
Achlys californica,26
Achlys triphylla,95
Berberis aquifolium,413
Berberis darwinii,15
Berberis nervosa,244
Berberis pinnata,52
Berberis vulgaris,3
Vancouveria chrysantha,48
Vancouveria hexandra,83
Vancouveria planipetala,110
