Equisetum Xferrissii	Ferris' horsetail	4 records		Fern	native	EQUISETACEAE
Equisetum arvense	Common horsetail	587 records (288 CCH)		Fern	native	EQUISETACEAE
Equisetum hyemale	Scouringrush horsetail	71 records (38 CCH)		Fern	native	EQUISETACEAE
Equisetum hyemale ssp. affine	Giant scouring rush	328 records (179 CCH)		Fern	native	EQUISETACEAE
Equisetum laevigatum	Smooth scouring rush	495 records (363 CCH)		Fern	native	EQUISETACEAE
Equisetum palustre	Marsh horsetail	4 records (2 CCH)		Fern (rhizomatous)	native	EQUISETACEAE
Equisetum telmateia	Giant horsetail	106 records (74 CCH)		Fern	native	EQUISETACEAE
Equisetum telmateia ssp. braunii	Giant horsetail	395 records (198 CCH)		Fern	native	EQUISETACEAE
