binomial,count
Cornus alternifolia,2
Cornus canadensis,24
Cornus florida,2
Cornus nuttallii,105
Cornus occidentalis,44
Cornus pubescens,8
Cornus sanguinea,7
Cornus sericea,9
Cornus stolonifera,83
Cornus unalaschkensis,95
