binomial,count
Crassula aquatica,23
Crassula connata,7
Crassula tillaea,26
Hylotelephium telephium,2
Phedimus spurius,1
Rhodiola integrifolia,5
Rhodiola rosea,3
Sedum acre,17
Sedum album,10
Sedum arenarium,1
Sedum brevifolium,1
Sedum divergens,59
Sedum forsterianum,2
Sedum lanceolatum,96
Sedum leibergii,1
Sedum oreganum,32
Sedum rupicola,6
Sedum spathulifolium,110
Sedum stenopetalum,36
Sedum thartii,7
