binomial,count
Ceanothus cuneatus,1
Ceanothus impressus,1
Ceanothus integerrimus,30
Ceanothus prostratus,9
Ceanothus sanguineus,81
Ceanothus velutinus,50
Frangula purshiana,106
Rhamnus frangula,1
