binomial,count
Alnus glutinosa,1
Alnus incana,22
Alnus rhombifolia,17
Alnus rubra,168
Alnus viridis,112
Betula glandulosa,9
Betula occidentalis,11
Betula papyrifera,54
Betula pendula,25
Betula populifolia,2
Betula pubescens,11
Betula pumila,15
Betula utahensis,1
Carpinus betulus,5
Corylus avellana,26
Corylus cornuta,84
Ostrya virginiana,1
