binomial,count
Acalypha australis,5
Croton setiger,65
Euphorbia crenulata,47
Euphorbia cyparissias,7
Euphorbia dulcis,3
Euphorbia glyptosperma,8
Euphorbia helioscopia,19
Euphorbia lathyris,32
Euphorbia maculata,31
Euphorbia oblongata,14
Euphorbia peplus,35
Euphorbia serpens,1
Euphorbia serpyllifolia,36
Euphorbia spathulata,18
Euphorbia virgata,14
Mercurialis annua,4
