binomial,count
Anticlea occidentalis,57
Pseudotrillium rivale,53
Toxicoscordion exaltatum,5
Toxicoscordion fremontii,13
Toxicoscordion micranthum,48
Toxicoscordion paniculatum,13
Toxicoscordion venenosum,110
Trillium albidum,78
Trillium chloropetalum,2
Trillium kurabayashii,14
Trillium ovatum,175
Trillium petiolatum,1
Trillium scouleri,1
Veratrum californicum,59
Veratrum fimbriatum,2
Veratrum insolitum,27
Veratrum viride,45
Xerophyllum tenax,98
Zigdenus venenosus,1
