binomial,count
Canbya aurea,4
Chelidonium majus,3
Corydalis aquae-gelidae,29
Corydalis aurea,7
Corydalis lutea,2
Corydalis scouleri,55
Dendromecon rigida,3
Dicentra cucullaria,13
Dicentra formosa,250
Dicentra uniflora,16
Eschscholzia caespitosa,16
Eschscholzia californica,105
Fumaria capreolata,3
Fumaria indica,1
Fumaria officinalis,30
Glaucium flavum,5
Meconella oregana,17
Papaver dubium,2
Papaver rhoeas,8
Papaver somniferum,5
Platystemon californicus,15
