binomial,count
Diphasiastrum complanatum,3
Diphasiastrum sitchense,35
Huperzia miyoshiana,1
Huperzia occidentalis,6
Huperzia selago,1
Lycopodiella inundata,21
Lycopodium clavatum,56
Lycopodium lagopus,2
Spinulum annotinum,14
