binomial,count
Adiantum aleuticum,93
Adiantum jordanii,17
Aspidotis densa,123
Cheilanthes covillei,1
Cheilanthes gracillima,105
Cheilanthes intertexta,2
Cryptogramma acrostichoides,96
Cryptogramma cascadensis,38
Myriopteris gracillima,1
Pellaea andromedifolia,9
Pellaea brachyptera,18
Pellaea breweri,4
Pentagramma triangularis,80
Pteris cretica,1
Pteris serrulata,1
