binomial,count
Botrychium lanceolatum,1
Botrychium minganense,8
Botrychium montanum,5
Botrychium pumicola,19
Botrychium simplex,14
Botrypus virginianus,12
Ophioglossum pusillum,7
Sceptridium multifidum,50
