binomial,count
Chrysolepis chrysophylla,192
Chrysolepis sempervirens,4
Notholithocarpus densiflorus,24
Quercus chrysolepis,39
Quercus garryana,528
Quercus kelloggii,117
Quercus palustris,3
Quercus robur,2
Quercus rubra,4
Quercus sadleriana,4
Quercus vacciniifolia,8
