binomial,count
Callitropsis nootkatensis,51
Calocedrus decurrens,454
Chamaecyparis lawsoniana,48
Hesperocyparis bakeri,1
Juniperus communis,56
Juniperus occidentalis,130
Juniperus virginiana,1
Thuja plicata,299
