"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","302803","Orobanchaceae","Castilleja miniata var. miniata","scarlet paintbrush","Brainerd, R., Newhouse, B., Blakeley-Smith, M.","","August 2005","2005","Lane","Cedar Swamp","44.0343","-121.9476","1168","","","Castilleja miniata Douglas ex Hook. var. miniata "
"image","dig39181","Orobanchaceae","Orobanche corymbosa ssp. corymbosa","flat topped broomrape","Gerald D. Carr","","June 2, 2014","2014","Lake","just off Rd. CR 2-06, 2.1 mi. W of jct. with Hwy 395, N end of Lake Abert; 1308m; 42.75345&#176; N -120.15086&#176; W","42.7534","-120.1509","1308","","","Orobanche corymbosa (Rydb.) Ferris ssp. corymbosa "
"image","dig21512","Orobanchaceae","Orobanche californica ssp. californica","California broomrape","Gerald D. Carr","","July 17, 2009","2009","Lane","Kirk Pond Unit, off Clearlake Road, Fern Ridge Wildlife Area, southwest of Alvadore; 44.12119&#176; N -123.28387&#176; W","44.1212","-123.2839","","","","Orobanche californica Cham. & Schltdl. ssp. californica "
"observation","382652","Orobanchaceae","Pedicularis racemosa","white sickletop lousewort","Wilson, B., Otting, N.","","17 July 2009","2009","Jackson","Mt. Ashland 2 (Grouse Shelter)","42.0787","-122.7318","1998","","","Pedicularis racemosa Douglas ex Benth. "
"observation","374218","Orobanchaceae","Castilleja miniata","scarlet paintbrush","Harvey, T.","","2008 - 2013","2008","Clackamas","High Rock","45.1664","-121.8971","1408","","","Castilleja miniata Douglas ex Hook. "
"image","dig17459","Orobanchaceae","Castilleja rupicola","cliff paintbrush","Gerald D. Carr","","June 20, 2008","2008","Multnomah","McCord Creek Upper Falls Trail, above lower Elowah Falls; 183m; 45.61234&#176; N -121.99675&#176; W","45.6123","-121.9968","183","","","Castilleja rupicola Piper "
"observation","329480","Orobanchaceae","Orthocarpus bracteosus","rosy owl clover","Morse, K.","","9 August 2007","2007","Josephine","Deer Creek Center - South","42.2822","-123.6508","382","","","Orthocarpus bracteosus Benth. "
"observation","303259","Orobanchaceae","Pedicularis groenlandica","elephant's head pedicularis","Brainerd, R., Blakeley-Smith, M.","","August 2005","2005","Lane","Meadows at Headwaters of French Pete Creek","43.9805","-122.0100","1387","","","Pedicularis groenlandica Retz. "
"observation","151833","Orobanchaceae","Castilleja tenuis","annual white paintbrush, hairy owl clover","Vos, B.","","18 August 2002","2002","Jackson","Headwaters of Cow Creek","42.0117","-122.8871","2112","","","Castilleja tenuis (A. Heller) T.I. Chuang & Heckard "
"image","dig25348","Orobanchaceae","Pedicularis bracteosa var. flavida","towering lousewort","Gerald D. Carr","","July 14, 2010","2010","Clackamas","Trail 724 to Black Wolf Meadows/Anvil Lake, NFD Road 160, 14.2 mi. N of Ripplebrook; 1265m","45.1475","-121.8643","1265","","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist "
"observation","371716","Orobanchaceae","Castilleja miniata","scarlet paintbrush","Harvey, T.","","22 August 2007","2007","Clackamas","Wildcat Mountain, Clackamas County","45.2955","-122.0348","1081","","","Castilleja miniata Douglas ex Hook. "
"observation","140818","Orobanchaceae","Castilleja brevilobata","short lobed paintbrush","Heinze, D.","","17 April 2004","2004","Josephine","Star Flat, Heinze","42.2694","-123.6874","354","herbland, savanna","","Castilleja brevilobata Piper "
"image","dig25275","Orobanchaceae","Orthocarpus cuspidatus ssp. copelandii","Copeland's owl clover","Gerald D. Carr","","September 9, 2010","2010","Josephine","Bigelow Lake, north-northeast of,  via trail off NFD Road 070; 1791m; 42.09142&#176; N -123.3698&#176; W","42.0914","-123.3698","1791","","","Orthocarpus cuspidatus Greene ssp. copelandii (Eastw.) T.I. Chuang & Heckard "
"observation","367948","Orobanchaceae","Pedicularis groenlandica","elephant's head pedicularis","Harvey, T.","","2004 - 2011","2004","Douglas","Donegan Prairie ","42.9181","-122.6095","1554","","","Pedicularis groenlandica Retz. "
"observation","303704","Orobanchaceae","Pedicularis groenlandica","elephant's head pedicularis","Brainerd, R., Newhouse, B.","","1 September 2005","2005","Lane","Meadow at Deer Creek Trailhead","43.5924","-122.0956","1570","","","Pedicularis groenlandica Retz. "
"observation","421134","Orobanchaceae","Orobanche uniflora","naked broomrape","Harvey, T.","","2010 - 2011","2010","Lane","Stone Mountain","43.6199","-122.4013","610","","","Orobanche uniflora L. "
"observation","358698","Orobanchaceae","Pedicularis racemosa","white sickletop lousewort","Wilson, B., Otting, N.","","7 July 2008","2008","Lane","Junction of Highway 58 and the road to Waldo Lake","43.6179","-122.0828","1353","","","Pedicularis racemosa Douglas ex Benth. "
"observation","316716","Orobanchaceae","Castilleja miniata var. miniata","scarlet paintbrush","Salix Associates","","30 August 2006","2006","Lane","Dealy Meadow, Mink Lake Basin","43.9498","-121.9752","1401","","","Castilleja miniata Douglas ex Hook. var. miniata "
"image","dig17412","Orobanchaceae","Castilleja hispida var. hispida","harsh Indian paintbrush","Gerald D. Carr","","April 28, 2007","2007","Wasco","US 30, 2.7 mi east of Main Street, Mosier; 45.69369&#176; N -121.35087&#176; W","45.6937","-121.3509","","","","Castilleja hispida Benth. var. hispida "
"observation","369251","Orobanchaceae","Castilleja miniata","scarlet paintbrush","Harvey, T.","","2004 - 2011","2004","Douglas","Hemlock Lake","43.1770","-122.7063","1356","","","Castilleja miniata Douglas ex Hook. "
"observation","403177","Orobanchaceae","Triphysaria pusilla","dwarf triphysaria, dwarf owl clover","Newhouse, B.","","2011","2011","Lane","Confluence of Middle and Coast Forks Willamette River and S side of Middle Fork","44.0219","-122.9750","136","","","Triphysaria pusilla (Benth.) T.I. Chuang & Heckard "
"observation","301435","Orobanchaceae","Orthocarpus imbricatus","mountain owl clover","Harvey, T.","","2003 - 2013","2003","Linn","Coffin Mountain: Harvey","44.6179","-122.0424","1448","","","Orthocarpus imbricatus Torr. ex S. Watson "
"observation","301604","Orobanchaceae","Pedicularis racemosa","white sickletop lousewort","Harvey, T.","","2005 - 2014","2005","Marion","Hawk Mountain","44.8518","-121.9372","1393","","","Pedicularis racemosa Douglas ex Benth. "
"observation","376118","Orobanchaceae","Pedicularis groenlandica","elephant's head pedicularis","Harvey, T.","","2009 - 2013","2009","Douglas","Fuller Lake Trail","43.4003","-122.4995","1494","","","Pedicularis groenlandica Retz. "
"observation","376316","Orobanchaceae","Orobanche corymbosa","","Holmberg, L., Wesseler, C.","","19 August 2009","2009","Wasco","Flag Point","45.3155","-121.4701","1707","","","Orobanche corymbosa (Rydb.) Ferris "
"observation","300103","Orobanchaceae","Castilleja tenuis","annual white paintbrush, hairy owl clover","Harvey, T.","","2004 - 2011","2004","Douglas","Abbott Butte","42.9321","-122.5699","1637","","","Castilleja tenuis (A. Heller) T.I. Chuang & Heckard "
"image","dig20418","Orobanchaceae","Castilleja ambigua var. ambigua","estuarine paintbrush, Johnny nip","Gerald D. Carr","","May 29, 2009","2009","Lincoln","Yaquina Bay Road, 0.2 mi. south of Boone Slough crossing, ca. 3.9 mi. south of Toledo","44.5817","-123.9662","","","","Castilleja ambigua Hook. & Arn. var. ambigua "
"observation","421674","Orobanchaceae","Castilleja pruinosa","frosted paintbrush","Harvey, T.","","2013","2013","Lane","Eagles Rest","43.8445","-122.7535","785","","","Castilleja pruinosa Fernald "
"image","dig39182","Orobanchaceae","Orobanche corymbosa ssp. corymbosa","flat topped broomrape","Gerald D. Carr","","June 2, 2014","2014","Lake","just off Rd. CR 2-06, 2.1 mi. W of jct. with Hwy 395, N end of Lake Abert; 1308m; 42.75345&#176; N -120.15086&#176; W","42.7534","-120.1509","1308","","","Orobanche corymbosa (Rydb.) Ferris ssp. corymbosa "
"observation","316728","Orobanchaceae","Pedicularis groenlandica","elephant's head pedicularis","Salix Associates","","30 August 2006","2006","Lane","Dealy Meadow, Mink Lake Basin","43.9498","-121.9752","1401","","","Pedicularis groenlandica Retz. "
"observation","302041","Orobanchaceae","Castilleja miniata","scarlet paintbrush","Harvey, T.","","2004 - 2011","2004","Clackamas","Table Rock Wilderness Trail","44.9633","-122.3238","1036","","","Castilleja miniata Douglas ex Hook. "
"observation","379186","Orobanchaceae","Castilleja miniata var. miniata","scarlet paintbrush","Bluhm, W., Myers, E.","","2009 - 2010","2009","Marion","Dome Rock Trail 3381 Willamette National Forest","44.7533","-122.2084","1198","","","Castilleja miniata Douglas ex Hook. var. miniata "
"observation","369772","Orobanchaceae","Pedicularis racemosa","white sickletop lousewort","Harvey, T.","","2013","2013","Linn","Ikenick Creek","44.3672","-122.1400","1030","","","Pedicularis racemosa Douglas ex Benth. "
"observation","192841","Orobanchaceae","Pedicularis groenlandica","elephant's head pedicularis","Bluhm, W., Myers, E.","","1 August 2003","2003","Marion","Pigeon Prairie","44.7171","-121.9843","1079","","","Pedicularis groenlandica Retz. "
"observation","194998","Orobanchaceae","Kopsiopsis strobilacea","California groundcone","Bluhm, W., Myers, E.","","May 2003","2003","Josephine","York Creek Botanical Area","42.3812","-123.8259","274","","","Kopsiopsis strobilacea (A. Gray) Beck "
"observation","366703","Orobanchaceae","Pedicularis racemosa","white sickletop lousewort","Harvey, T.","","2008 - 2013","2008","Douglas","Bradley Lake - Harvey","43.4004","-122.4801","1646","","","Pedicularis racemosa Douglas ex Benth. "
"observation","329447","Orobanchaceae","Orthocarpus bracteosus","rosy owl clover","Morse, K.","","18 May 2007","2007","Josephine","Deer Creek Center - South","42.2817","-123.6512","382","","","Orthocarpus bracteosus Benth. "
"observation","382261","Orobanchaceae","Bellardia viscosa","yellow parentucellia","Wilson, B.","","25 June 2009","2009","Polk","Fort Yamhill","45.0693","-123.5676","130","","","Bellardia viscosa (L.) Fisch. & C.A. Mey. "
"observation","375133","Orobanchaceae","Pedicularis racemosa","white sickletop lousewort","Harvey, T.","","2006 - 2011","2006","Douglas","Lookout Mountain, Douglas County","43.2638","-122.7458","1402","","","Pedicularis racemosa Douglas ex Benth. "
