"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","141207","Apocynaceae","Apocynum cannabinum","hemp dogbane, common dogbane","Heinze, D.","","23 June 2004","2004","Josephine","Fish Hatchery Park","42.3521","-123.4086","293","herbland, savanna, shrubland","","Apocynum cannabinum L. "
"observation","369497","Apocynaceae","Apocynum androsaemifolium","dogbane","Harvey, T.","","2004 - 2009","2004","Douglas","Hershberger Mountain and Pup Prairie","43.0328","-122.4499","1707","","","Apocynum androsaemifolium L. "
"image","dig15520","Apocynaceae","Asclepias speciosa","showy milkweed, Greek milkweed","Gerald D. Carr","","June 14, 2008","2008","Josephine","Westside Road, 1.2 mi. west of Kerby,  via. Finch Road; 42.18862&#176; N -123.66852&#176; W","42.1886","-123.6685","","","","Asclepias speciosa Torr. "
"observation","327634","Apocynaceae","Apocynum androsaemifolium","dogbane","Morse, K.","","24 July 2007","2007","Josephine","Deer Creek Center - North","42.2997","-123.6491","456","","","Apocynum androsaemifolium L. "
"observation","380646","Apocynaceae","Apocynum androsaemifolium var. androsaemifolium","spreading dogbane, bitter dogbane","Bluhm, W., Savage, J., Kimmich, R.","","27 June 2009","2009","Yamhill","Yamhill Oaks Preserve","45.1802","-123.3722","91","","","Apocynum androsaemifolium L. var. androsaemifolium "
"observation","306138","Apocynaceae","Vinca major","greater periwinkle","Wilson, B.","","25 July 2006","2006","Jackson","Hulkill Hollow, base of BLM road 39-2-7.1","42.1927","-122.9747","671","","","Vinca major L. "
"observation","404830","Apocynaceae","Vinca major","greater periwinkle","Wilson, B.","","6 March 2011","2011","Benton","Bald Hill Park, Wilson","44.5710","-123.3214","87","","","Vinca major L. "
"image","dig11471","Apocynaceae","Asclepias cordifolia","purple milkweed","Keir Morse","","May 18, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I138; 42.2822717762&#176; N -123.648665834&#176; W","42.2823","-123.6487","","","","Asclepias cordifolia (Benth.) Jeps. "
"image","dig11470","Apocynaceae","Asclepias cordifolia","purple milkweed","Keir Morse","","May 18, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I138; 42.2822717762&#176; N -123.648665834&#176; W","42.2823","-123.6487","","","","Asclepias cordifolia (Benth.) Jeps. "
"image","dig29387","Apocynaceae","Vinca minor","common periwinkle, lesser periwinkle, myrtle, running myrtle","Gerald D. Carr","","March 6, 2011","2011","Benton","Crystal Lake, west side of, at east edge of Crystal Lake Cemetery, Corvallis; 69m; 44.54849&#176; N -123.25383&#176; W","44.5485","-123.2538","69","","","Vinca minor L. "
