"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig25076","Phrymaceae","Erythranthe breweri","Brewer's monkeyflower","Gerald D. Carr","","August 13, 2010","2010","Douglas","NFD Road 2133, 0.4 mi. E of Loletta Lakes, ca. 35 mi. S of Oakridge; 1631m","43.3963","-122.4285","1631","","","Erythranthe breweri (Greene) G.L. Nesom & N.S. Fraga "
"observation","312536","Phrymaceae","Erythranthe breweri","Brewer's monkeyflower","Salix Associates","","July 2004","2004","Lane","Grasshopper to Chuksney Mountain Meadow # 1","43.9067","-122.1973","1402","","","Erythranthe breweri (Greene) G.L. Nesom & N.S. Fraga "
"observation","375749","Phrymaceae","Diplacus douglasii","Douglas monkeyflower","Harvey, T.","","2004 - 2010","2004","Douglas","Little River Road, Glide","43.2630","-122.8248","229","","","Diplacus douglasii (Benth.) G.L. Nesom "
"observation","300201","Phrymaceae","Erythranthe primuloides","primrose monkeyflower","Harvey, T.","","2004 - 2011","2004","Douglas","Abbott Butte","42.9321","-122.5699","1637","","","Erythranthe primuloides (Benth.) G.L. Nesom & N.S. Fraga "
"image","dig35870","Phrymaceae","Diplacus kelloggii","Kellogg's monkeyflower","Gerald D. Carr","","May 18, 2013","2013","Jackson","Slope above (E side of) CR777, 3.9 mi. N of jct. with Upper Applegate Rd.; 709m; 42.06407&#176; N -123.16437&#176; W","42.0641","-123.1644","709","","","Diplacus kelloggii (Curran ex Greene) G.L. Nesom "
"image","dig25078","Phrymaceae","Erythranthe breweri","Brewer's monkeyflower","Gerald D. Carr","","August 13, 2010","2010","Douglas","NFD Road 2133, 0.4 mi. east of Loletta Lakes, ca. 35 mi. south of Oakridge via Rigdon Road; 1631m; 43.39632&#176; N -122.42849&#176; W","43.3963","-122.4285","1631","","","Erythranthe breweri (Greene) G.L. Nesom & N.S. Fraga "
"image","dig21331","Phrymaceae","Mazus pumilus","Japanese mazus","Gerald D. Carr","","September 2, 2009","2009","Wasco","E side of mouth of Threemile Cr.; 24m","45.6041","-121.1470","24","","","Mazus pumilus (Burm. f.) Steenis "
"observation","243693","Phrymaceae","Erythranthe breweri","Brewer's monkeyflower","Battaile, C., Battaile, J.","","24 June 2003","2003","Klamath","Desolation Swamp","42.3000","-122.1833","1524","forest, herbland, shrubland","","Erythranthe breweri (Greene) G.L. Nesom & N.S. Fraga "
"image","dig25087","Phrymaceae","Diplacus douglasii","Douglas monkeyflower","Gerald D. Carr","","April 27, 2010","2010","Douglas","Beatty Creek, west of,  Cow Creek Road; 42.91788&#176; N -123.45954&#176; W","42.9179","-123.4595","","","","Diplacus douglasii (Benth.) G.L. Nesom "
"observation","430373","Phrymaceae","Erythranthe suksdorfii","Suksdorf's monkeyflower","Schuller, R., Halvorson, R.","","April 2009","2009","Lake","Benjamin RNA","43.5936","-120.3663","1500","forest","","Erythranthe suksdorfii (A. Gray) N.S. Fraga "
"observation","373997","Phrymaceae","Erythranthe breweri","Brewer's monkeyflower","Harvey, T.","","2004 - 2009","2004","Douglas","Rattlesnake Mountain","43.1069","-122.4233","1707","","","Erythranthe breweri (Greene) G.L. Nesom & N.S. Fraga "
"image","dig22876","Phrymaceae","Erythranthe primuloides","primrose monkeyflower","Tanya Harvey","","August 26, 2010","2010","Douglas","Hills Peak","43.4056","-122.1892","","","","Erythranthe primuloides (Benth.) G.L. Nesom & N.S. Fraga "
"observation","327076","Phrymaceae","Erythranthe alsinoides","chickweed monkeyflower","Morse, K.","","29 March 2007","2007","Josephine","Deer Creek Center - North","42.2933","-123.6558","456","","","Erythranthe alsinoides (Douglas ex Benth.) G.L. Nesom & N.S. Fraga "
"observation","316444","Phrymaceae","Erythranthe primuloides","primrose monkeyflower","Salix Associates","","31 August 2006","2006","Lane","Beaver Marsh, Mink Lake Basin","43.9426","-121.9232","1387","","","Erythranthe primuloides (Benth.) G.L. Nesom & N.S. Fraga "
"image","dig43893","Phrymaceae","Diplacus nanus","dwarf monkeyflower","Tanya Harvey","","May 30, 2016","2016","Lake","Fort Rock; 1372m; 43.3732&#176; N -121.0737&#176; W","43.3732","-121.0737","1372","","","Diplacus nanus (Hook. & Arn.) G.L. Nesom "
"observation","301594","Phrymaceae","Erythranthe primuloides","primrose monkeyflower","Harvey, T.","","2005 - 2014","2005","Marion","Hawk Mountain","44.8518","-121.9372","1393","","","Erythranthe primuloides (Benth.) G.L. Nesom & N.S. Fraga "
"image","dig21380","Phrymaceae","Erythranthe dentata","tooth leaved monkeyflower, coast monkeyflower","Gerald D. Carr","","July 8, 2009","2009","Benton","NFD Road 3000, 1.0 mi. west of its junction with Marys Peak Road; 725m; 44.49802&#176; N -123.56433&#176; W","44.4980","-123.5643","725","","","Erythranthe dentata (Nutt. ex Benth.) G.L. Nesom "
