"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig23868","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Gerald D. Carr","","April 29, 2010","2010","Benton","Alsea Hwy, 6.2 mi. southwest of junction with Highway 20, southwest of Philomath; 149m; 44.47458&#176; N -123.46619&#176; W","44.4746","-123.4662","149","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","369732","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Harvey, T.","","2013","2013","Linn","Ikenick Creek","44.3672","-122.1400","1030","","","Cornus sericea L. "
"observation","357571","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B., Otting, N.","","16 September 2008","2008","Douglas","Miner Wolf Watchable Wildlife Site","43.4458","-123.6081","101","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","303685","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Brainerd, R., Newhouse, B.","","1 September 2005","2005","Lane","Meadow at Deer Creek Trailhead","43.5924","-122.0956","1570","","","Cornus unalaschkensis Ledeb. "
"observation","199913","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","2 October 2003","2003","Lane","Lillian Falls-Black Creek","43.7033","-122.0912","1036","","","Cornus unalaschkensis Ledeb. "
"observation","352557","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B., Otting, N.","","2 July 2008","2008","Douglas","T28S R04W S01, E of China Ditch","43.1713","-123.1082","534","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","370690","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","13 September 2007","2007","Marion","Pigeon Prairie and Little Pigeon Prairie","44.7207","-121.9373","1094","","","Cornus unalaschkensis Ledeb. "
"observation","183500","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Otting, N., Lytjen, D.","","30 June 2002","2002","Wheeler","McCarty Spring","44.6481","-119.6147","893","","","Cornus sericea L. "
"observation","413746","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Brainerd, R., Newhouse, B.","","2010","2010","Lane","Fall Creek Reservoir","43.9515","-122.7030","209","","","Cornus sericea L. "
"observation","418519","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Maze, D.","","7 July 2013","2013","Multnomah","Willamette Park 2013","45.4752","-122.6684","","","","Cornus sericea L. "
"observation","404655","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Wilson, B.","","27 March 2012","2012","Linn","Freeway Lakes County Park","44.5909","-123.0600","68","","","Cornus sericea L. "
"observation","382347","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Wilson, B., Otting, N.","","13 July 2009","2009","Douglas","I-5 crossing of Elk Creek","43.6263","-123.2187","132","","","Cornus sericea L. "
"observation","312268","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Brainerd, R., Kuykendall, K., Newhouse, B., Lippert, J., Smith, A.","","2003","2003","Linn","Gordon Meadows","44.3663","-122.2938","","","","Cornus unalaschkensis Ledeb. "
"observation","303601","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Brainerd, R., Newhouse, B.","","1 September 2005","2005","Lane","Meadow south-southeast of Deer Creek Trailhead","43.5885","-122.0919","1593","","","Cornus unalaschkensis Ledeb. "
"image","dig35214","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Gerald D. Carr","","May 16, 2013","2013","Jackson","Hwy 66, Tub Springs State Park, SE of Ashland; 1291m; 42.11564&#176; N -122.44232&#176; W","42.1156","-122.4423","1291","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","192805","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Bluhm, W., Myers, E.","","1 August 2003","2003","Marion","Pigeon Prairie","44.7171","-121.9843","1079","","","Cornus unalaschkensis Ledeb. "
"observation","311024","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Newhouse, B., Widmer, M.","","25 July 2005","2005","Douglas","Lower Elk Meadows","43.5313","-122.9108","1231","","","Cornus sericea L. "
"observation","304899","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Wilson, B., Brainerd, R.","","12 June 2006","2006","Multnomah","Bull Run Watershed: intersection of road 1010 with the connector to road 1509","45.4862","-122.1061","610","","","Cornus unalaschkensis Ledeb. "
"observation","207092","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Bluhm, W.","","February 2002","2002","Deschutes","Trout Creek Swamp","44.2551","-121.7056","1341","","","Cornus sericea L. "
"observation","382453","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B., Otting, N.","","16 July 2009","2009","Jackson","Road to Skeeter Swamp","42.4424","-122.3949","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","408173","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Wilson, B., Brainerd, R., Goklany, M., Neill, A.","","23 July 2012","2012","Benton","Willamette Park, Corvallis, forested trail from boat launch to end","44.5455","-123.2500","67","","","Cornus sericea L. "
"observation","371823","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Harvey, T.","","2004 - 2010","2004","Lane","Winberry Creek Rd 102-150","43.8737","-122.5784","351","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","333022","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Bluhm, W.","","May 2008","2008","Clackamas","Salmon River Trail - Bluhm","45.2395","-121.8770","518","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","200266","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","2003 - 2014","2003","Lane","Hell's Half Acre/Verdun Rock","43.6635","-122.1823","1356","","","Cornus unalaschkensis Ledeb. "
"image","dig14883","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Bruce Neil Newhouse","","September 9, 2004","2004","Lane","Lowell Butte","43.9229","-122.7485","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"image","dig23867","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Gerald D. Carr","","April 28, 2010","2010","Benton","Alsea Hwy, 6.2 mi. southwest of junction with Highway 20, southwest of Philomath; 149m; 44.47458&#176; N -123.46619&#176; W","44.4746","-123.4662","149","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","355497","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B., Otting, N.","","4 July 2008","2008","Douglas","Lone Rock Drift Boat Launch","43.3168","-123.0611","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","375312","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Harvey, T.","","2006 - 2013","2006","Linn","Park Creek Basin","44.4832","-122.0383","1088","","","Cornus sericea L. "
"observation","326970","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Morse, K.","","27 April 2007","2007","Josephine","Deer Creek Center - North","42.2928","-123.6541","456","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","303998","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Otting, N., Wilson, B., Brainerd, R.","","12 June 2006","2006","Multnomah","Bull Run Watershed: intersection of roads 1008 and 1010 (at Walker Prairie)","45.4665","-122.1490","613","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"image","dig14882","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Bruce Neil Newhouse","","September 9, 2004","2004","Lane","Lowell Butte","43.9229","-122.7485","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","371355","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Harvey, T.","","2004 - 2011","2004","Douglas","Twin Lakes","43.2348","-122.5875","1481","","","Cornus sericea L. "
"observation","324155","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Schuller, R.","","2003","2003","Linn","Carolyn's Crown/Shafer Creek Research Natural Area","44.6107","-122.4609","853","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","394192","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B., Otting, N., Coberly, C.","","25 June 2010","2010","Linn","Highway 20, Albany to Sisters, mile post 24 to 25","44.4257","-122.7764","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","206418","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Bluhm, W., Savage, J.","","June 2004","2004","Marion","Joryville County Park","44.8561","-123.0789","244","","","Cornus sericea L. "
"observation","303767","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Newhouse, B.","","August 2005","2005","Lane","East side of Happy Lake","43.5419","-122.1939","1615","","","Cornus unalaschkensis Ledeb. "
"observation","378552","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Harvey, T.","","12 November 2010","2010","Lane","Stone Mountain","43.6199","-122.4013","610","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","423245","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","2013","2013","Linn","Parish Lake","44.5267","-122.0787","1088","","","Cornus unalaschkensis Ledeb. "
"observation","302538","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Brainerd, R., Blakeley-Smith, M.","","August 2005","2005","Linn","meadow at Lake Anne","44.5712","-121.8735","1202","","","Cornus sericea L. "
"observation","367448","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","22 October 2008","2008","Linn","Crabtree Valley","44.5267","-122.0787","975","","","Cornus unalaschkensis Ledeb. "
"observation","376840","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Harvey, T.","","2005 - 2010","2005","Douglas","Big Squaw Mountain - Harvey","43.1425","-122.7651","1219","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","412697","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Newhouse, B.","","July 2008","2008","Lane","North side Baldy Trail realignment","44.0007","-123.0596","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","382510","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Wilson, B., Otting, N., Rolle, W.","","16 July 2009","2009","Jackson","Skeeter Swamp","42.4623","-122.4008","1087","","","Cornus sericea L. "
"observation","197530","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Bluhm, W., Myers, E.","","2003","2003","Marion","Opal Lake and Trail","44.7935","-122.2232","1018","","","Cornus unalaschkensis Ledeb. "
"observation","378098","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","2003 - 2009","2003","Lane","Huckleberry Mountain: Harvey","43.8468","-122.3214","1402","","","Cornus unalaschkensis Ledeb. "
"observation","415535","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Newhouse, B.","","2007","2007","Benton","Blake Homestead, OSU Prairie","44.6708","-123.2248","110","","","Cornus sericea L. "
"observation","365119","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Bluhm, W., Myers, E.","","August 2003","2003","Clackamas","Sugar Pine Botanical Area, and Mount Hood National Forest Road 260","44.9064","-121.9576","1219","","","Cornus unalaschkensis Ledeb. "
"observation","302562","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Brainerd, R., Blakeley-Smith, M.","","August 2005","2005","Linn","meadow at Lake Anne","44.5712","-121.8735","1202","","","Cornus unalaschkensis Ledeb. "
"observation","200394","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Harvey, T.","","2003 - 2012","2003","Lane","Youngs Rock Trail","43.5349","-122.4005","610","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","423386","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Harvey, T.","","2013","2013","Lane","Rigdon Meadow and Sacandaga Campground","43.4920","-122.3409","741","","","Cornus sericea L. "
"observation","302249","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","2004 - 2010","2004","Marion","Whetstone Mountain Trail: Harvey","44.8661","-122.2021","1204","","","Cornus unalaschkensis Ledeb. "
"observation","321339","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Otting, N., Wilson, B.","","23 May 2007","2007","Crook","Bear Creek, Painted Hills","44.6583","-120.2924","600","","","Cornus sericea L. "
"observation","370995","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Harvey, T.","","29 September 2007","2007","Lane","Skookum Creek Swamp - Harvey","43.8740","-122.0752","896","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","302713","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Brainerd, R., Newhouse, B., Blakeley-Smith, M.","","August 2005","2005","Lane","Meadow North of Cedar Swamp","44.0451","-121.9577","1199","","","Cornus sericea L. "
"observation","303315","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Newhouse, B., Blakeley-Smith, M.","","11 August 2005","2005","Lane","Meadow 64; Southeast of Vivian Lake","43.5790","-122.1434","1646","","","Cornus unalaschkensis Ledeb. "
"observation","297223","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B.","","27 July 2004","2004","Linn","Icecap Campground & Carmen Reservoir","44.3406","-122.0014","829","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","422342","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","21 September 2011","2011","Marion","Jefferson Park - Whitewater Trail","44.7204","-121.8171","1798","","","Cornus unalaschkensis Ledeb. "
"observation","397675","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B., Brainerd, R., Newhouse, B., Otting, N.","","16 May 2007","2007","Lane","Highway 58, mile post 51 to 52","43.6490","-122.2117","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","424010","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Newhouse, B., Brainerd, R.","","25 August 2007","2007","Lane","Erma Bell Lake Basin Meadow #45","43.8405","-122.0335","1420","","","Cornus unalaschkensis Ledeb. "
"observation","317940","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","BLM Botanist","","2007","2007","Benton","Forest Peak Research Natural Area","44.6687","-123.3324","","","","Cornus unalaschkensis Ledeb. "
"image","dig11971","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Keir Morse","","April 27, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I070; 42.2927871966&#176; N -123.65408685&#176; W","42.2928","-123.6541","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","307599","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B., Brainerd, R.","","10 August 2006","2006","Benton","Rock Creek Watershed: intersection of road 3405 with 3406","44.5121","-123.4592","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"image","dig11974","Cornaceae","Cornus sericea","red-osier dogwood, creek dogwood","Keir Morse","","June 26, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I183; 42.272722598&#176; N -123.642735024&#176; W","42.2727","-123.6427","","","","Cornus sericea L. "
"observation","302058","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","2004 - 2011","2004","Clackamas","Table Rock Wilderness Trail","44.9633","-122.3238","1036","","","Cornus unalaschkensis Ledeb. "
"observation","371974","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Harvey, T.","","2004 - 2011","2004","Linn","Wolf Rock and Meadow (Lake)","44.2926","-122.1568","427","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","300365","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Olson, B.B., Maffitt, V.","","28 March 2003","2003","Washington","Tualatin Wildlife Refuge","45.3677","-122.8363","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","202286","Cornaceae","Cornus unalaschkensis","western bunchberry, dwarf cornel","Harvey, T.","","2003 - 2010","2003","Linn","Three Pyramids - Harvey","44.4976","-122.0786","1167","","","Cornus unalaschkensis Ledeb. "
"image","dig11969","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Keir Morse","","April 27, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I070; 42.2927871966&#176; N -123.65408685&#176; W","42.2928","-123.6541","","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
"observation","353247","Cornaceae","Cornus nuttallii","Pacific dogwood, western flowering dogwood","Wilson, B.","","21 June 2008","2008","Douglas","Tyee Campground","43.4851","-123.4844","1524","","","Cornus nuttallii Audubon ex Torr. & A. Gray "
