"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig12746","Juncaceae","Juncus articulatus ssp. articulatus","joint-leaved rush, jointed rush","Keir Morse","","June 25, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I178; 42.2730625461&#176; N -123.635062318&#176; W","42.2731","-123.6351","","","","Juncus articulatus L. ssp. articulatus "
"observation","353179","Juncaceae","Juncus laccatus","shiny rush","Wilson, B.","","21 June 2008","2008","Douglas","Chief Miwaleta County Park","42.8505","-123.1605","587","","","Juncus laccatus Zika "
"observation","305370","Juncaceae","Juncus patens","gray rush, spreading rush","Wilson, B.","","29 June 2006","2006","Marion","intersection of Abiqua Road and South Abiqua Road","45.0075","-122.6750","143","","","Juncus patens E. Mey. "
"observation","10096010","Juncaceae","Luzula comosa var. laxa","Pacific woodrush","R.E. Brainerd","","30 April 2009","2009","Douglas","Unaccessioned specimen: Brainerd, R. #1351","42.7577","-123.3534","442","Understory of young Pseudotsuga menzi...","","Luzula comosa E. Mey. var. laxa Buchenau "
"observation","329982","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Wilson, B., Otting, N.","","3 October 2007","2007","Douglas","Highway 42 W of Brockway, Hoover Hill Road","43.1019","-123.4804","226","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"image","dig35657","Juncaceae","Juncus supiniformis","hair-leaved rush, spreading rush","Gerald D. Carr","","September 29, 2013","2013","Lane","N end of Woahink Lake, 0.3 mi. S of Canary Rd., 0.5 W of Hwy 101, S of Florence; 13m; 43.92608&#176; N -124.1&#176; W","43.9261","-124.1000","13","","","Juncus supiniformis Engelm. "
"observation","315561","Juncaceae","Juncus laccatus","shiny rush","Brainerd, R., Newhouse, B.","","28 July 2003","2003","Linn","Wolf Meadow","44.2930","-122.1380","1006","","","Juncus laccatus Zika "
"observation","305807","Juncaceae","Juncus canadensis","Canada rush, Canadian rush","Coberly, C., Mitchell, K., Wilson, B., Brainerd, R.","","19 July 2006","2006","Curry","Floras Lake Bog","42.8974","-124.5090","","","","Juncus canadensis J. Gay ex LaHarpe "
"observation","386209","Juncaceae","Juncus hesperius","bog rush, coast rush","Wilson, B.","","13 July 2010","2010","Lincoln","Yachats Loop Road","44.3053","-124.1060","3","","","Juncus hesperius (Piper) Lint "
"observation","302519","Juncaceae","Luzula comosa","Pacific woodrush","Brainerd, R., Blakeley-Smith, M.","","August 2005","2005","Linn","meadow at confluence of Eight Lakes Creek and Horse Pasture Creek","44.5470","-121.8533","1265","","","Luzula comosa E. Mey. "
"image","dig38948","Juncaceae","Juncus mertensianus","Mertens' rush","Gerald D. Carr","","August 15, 2014","2014","Lane","Off FR 260 at S shore of Scott Lake, 0.6 mi. W of Hwy 242, S of McKenzie Pass; 1471m; 44.2113&#176; N -121.88779&#176; W","44.2113","-121.8878","1471","","","Juncus mertensianus Bong. "
"observation","320167","Juncaceae","Juncus balticus","Baltic rush","Brainerd, R., Otting, N., Wilson, B.","","16 May 2007","2007","Klamath","Crescent Creek S of La Pine","43.5307","-121.6535","1311","","","Juncus balticus Willd. "
"image","dig2770","Juncaceae","Juncus articulatus ssp. articulatus","joint-leaved rush, jointed rush","Bruce Neil Newhouse","","November 3, 2004","2004","Multnomah","Bull Run","45.4814","-121.9556","","","","Juncus articulatus L. ssp. articulatus "
"observation","370620","Juncaceae","Juncus ensifolius","dagger-leaved rush, swordleaf rush","Harvey, T.","","2007 - 2008","2007","Linn","Parrish Lake","44.5267","-122.0787","1019","","","Juncus ensifolius Wickstr. "
"image","dig38892","Juncaceae","Juncus acuminatus","tapered rush, knotty-leaf rush, sharp-fruited rush","Gerald D. Carr","","September 25, 2014","2014","Douglas","Carter Lake Boat Ramp, off Hwy 101, ca. 2.5 mi. S of jct. with Pacific Ave. at Westlake [R. Halse 6121]; 20m; 43.85635&#176; N -124.14455&#176; W","43.8564","-124.1446","20","","","Juncus acuminatus Michx. "
"observation","178901","Juncaceae","Juncus tenuis","path rush, poverty rush, slender rush","Boyer, L.","","2002","2002","Lane","Gettings Creek","43.8594","-122.9771","","","","Juncus tenuis Willd. "
"observation","367292","Juncaceae","Luzula hitchcockii","Hitchcock's woodrush, smooth woodrush","Harvey, T.","","22 August 2008","2008","Jefferson","Canyon Creek Meadows, Jefferson Wilderness","44.4957","-121.8254","1676","","","Luzula hitchcockii Hämet-Ahti "
"image","dig35648","Juncaceae","Juncus planifolius","New Zealand rush, flat-leaved rush","Gerald D. Carr","","September 28, 2013","2013","Lane","ca. 0.1 mi. NW of parking area at W end of Baker Beach Rd., off Hwy 101, ca. 7 mi. N of Florence; 5m; 44.08856&#176; N -124.11976&#176; W","44.0886","-124.1198","5","","","Juncus planifolius R. Br. "
"observation","352083","Juncaceae","Juncus laccatus","shiny rush","Otting, N., Wilson, B.","","24 June 2007","2007","Douglas","Pond near Canyon Creek, BLM roads 31-5-13 and 31-5-12.1","42.8748","-123.2293","456","","","Juncus laccatus Zika "
"observation","296122","Juncaceae","Luzula comosa","Pacific woodrush","Otting, N., Wilson, B.","","30 August 2005","2005","Multnomah","Bull Run Watershed: intersection of roads 2030 and 2030023","45.5545","-121.9672","935","","","Luzula comosa E. Mey. "
"observation","388569","Juncaceae","Juncus balticus","Baltic rush","Wilson, B., Brainerd, R.","","19 May 2007","2007","Deschutes","Highway 97, mile post 122 to 123","44.2628","-121.1772","","","","Juncus balticus Willd. "
"observation","361054","Juncaceae","Juncus falcatus ssp. sitchensis","sickle-leaved rush","Bluhm, W., Love, R., Predeek, D., Baker, Ga.","","2004","2004","Lane","Cox Island, Siuslaw River","43.9621","-124.0545","2","","","Juncus falcatus E. Mey. ssp. sitchensis (Buchenau) Hultén "
"observation","385726","Juncaceae","Juncus occidentalis","prairie rush, western rush","Wilson, B.","","11 June 2010","2010","Linn","Intersection of Courtney Lane and Timber Lane","44.3459","-122.9367","118","","","Juncus occidentalis (Coville) Wiegand "
"observation","306015","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Mitchell, K., Wilson, B.","","18 July 2006","2006","Curry","Hunter Creek Bog - 2006","42.3694","-124.3056","","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"observation","353101","Juncaceae","Juncus bufonius","toad rush","Wilson, B.","","19 June 2008","2008","Josephine","Lake Selmac picnic area","42.2561","-123.5710","429","","","Juncus bufonius L. "
"observation","322884","Juncaceae","Juncus nevadensis","Sierra rush","Otting, N., Wilson, B.","","22 June 2007","2007","Klamath","Wood River Wetlands, near artesian well","42.6171","-121.9659","1262","","","Juncus nevadensis S. Watson "
"observation","309055","Juncaceae","Juncus hesperius","bog rush, coast rush","Wilson, B.","","19 November 2006","2006","Lincoln","Yachats, south of Adobe resort and west of Highway 101","44.3119","-124.1043","12","","","Juncus hesperius (Piper) Lint "
"observation","286496","Juncaceae","Juncus patens","gray rush, spreading rush","Wilson, B., Brainerd, R., Newhouse, B.","","2005","2005","Douglas","I-5, mile 148 to 149","43.5391","-123.2929","","","","Juncus patens E. Mey. "
"observation","303911","Juncaceae","Juncus mertensianus","Mertens' rush","Newhouse, B.","","August 2005","2005","Lane","Meadow southwest of Blue Lake","43.5293","-122.2049","1669","","","Juncus mertensianus Bong. "
"observation","312622","Juncaceae","Luzula comosa","Pacific woodrush","Salix Associates","","July 2004","2004","Lane","Grasshopper to Chuksney Mountain Meadow # 1","43.9067","-122.1973","1402","","","Luzula comosa E. Mey. "
