"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig14474","Melanthiaceae","Veratrum insolitum","Siskiyou false-hellebore","Keir Morse","","July 3, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I217; 42.3062972108&#176; N -123.660232531&#176; W","42.3063","-123.6602","","","","Veratrum insolitum Jeps. "
"observation","412764","Melanthiaceae","Trillium ovatum","western trillium","Newhouse, B.","","July 2008","2008","Lane","North side Baldy Trail realignment","44.0007","-123.0596","","","","Trillium ovatum Pursh "
"observation","301646","Melanthiaceae","Trillium ovatum","western trillium","Harvey, T.","","2005 - 2014","2005","Marion","Hawk Mountain","44.8518","-121.9372","1393","","","Trillium ovatum Pursh "
"image","dig14417","Melanthiaceae","Trillium albidum ssp. albidum","giant trillium, sessile trillium","Keir Morse","","April 15, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I053; 42.2737854172&#176; N -123.634633012&#176; W","42.2738","-123.6346","","","","Trillium albidum J.D. Freeman ssp. albidum "
"observation","336885","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","BLM Botanist","","17 May 2006","2006","Crook","19S 21E 06","43.9518","-120.2485","","","","Toxicoscordion venenosum (S. Watson) Rydb. "
"observation","365905","Melanthiaceae","Trillium ovatum","western trillium","Harvey, T.","","2004 - 2008","2004","Lane","Alpine Trail, including Buckhead Mountain","43.8171","-122.4996","914","","","Trillium ovatum Pursh "
"observation","370417","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","Harvey, T.","","2004 - 2007","2004","Linn","Monument Peak","44.6896","-122.3270","1219","","","Toxicoscordion venenosum (S. Watson) Rydb. "
"observation","226306","Melanthiaceae","Trillium ovatum","western trillium","Mt. Hood NF botanist","","31 July 2003","2003","Clackamas","Township Meadows","45.4338","-121.9991","914","","","Trillium ovatum Pursh "
"observation","181496","Melanthiaceae","Trillium ovatum","western trillium","Simpson, C., Harvey, T.","","20 September 2002","2002","Lane","Groundhog Mountain/Little Groundhog Mountain area","43.5781","-122.3402","1622","","","Trillium ovatum Pursh "
"observation","185689","Melanthiaceae","Veratrum viride var. eschscholzianum","Indian poke, green false-hellebore","Native Plant Society of Oregon","","12 July 2003","2003","Lane","Horsepasture Mountain","44.1209","-122.0910","1448","","","Veratrum viride Aiton var. eschscholzianum (Roem. & Schult.) Breitung "
"observation","423808","Melanthiaceae","Trillium ovatum","western trillium","Harvey, T.","","2012","2012","Douglas","Upper Elk Meadows: Harvey","43.5296","-122.9021","1231","","","Trillium ovatum Pursh "
"image","dig26203","Melanthiaceae","Toxicoscordion micranthum","small-flowered zigadenus","Gerald D. Carr","","May 14, 2010","2010","Josephine","Illinois River Road, 2.0 mi. west of Highway 199, Selma; 436m","42.2815","-123.6525","436","","","Toxicoscordion micranthum (Eastw.) A. Heller "
"observation","22560","Melanthiaceae","Trillium albidum","giant trillium, sessile trillium","Predeek, D.","","23 April 2003","2003","Lane","Big Island","44.0685","-122.9134","","","","Trillium albidum J.D. Freeman "
"image","dig26195","Melanthiaceae","Toxicoscordion micranthum","small-flowered zigadenus","Gerald D. Carr","","May 11, 2010","2010","Josephine","Lower Wolf Creek Road, 3.3 mi. southwest of town of Wolf Creek; 366m","42.6802","-123.4506","366","","","Toxicoscordion micranthum (Eastw.) A. Heller "
"observation","352725","Melanthiaceae","Trillium ovatum ssp. ovatum","western trillium, western wakerobin","Wilson, B.","","8 June 2008","2008","Douglas","T21S R4W S17","43.7428","-123.2023","165","","","Trillium ovatum Pursh ssp. ovatum "
"observation","372373","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","Harvey, T.","","2003 - 2012","2003","Lane","Bearbones Mountain","43.5488","-122.5184","1204","","","Toxicoscordion venenosum (S. Watson) Rydb. "
