"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","291543","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","2002","2002","Sherman","I-84, mile 103 to 104","45.6639","-120.8534","","","","Urtica dioica L. "
"observation","384891","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","19 April 2010","2010","Lincoln","Coast Range list 32: Beaver Creek Road at junction with Steer Creek Road","44.7170","-123.6720","148","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","321610","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Otting, N., Mitchell, K., Wilson, B.","","7 June 2007","2007","Sherman","Gordon Ridge Road, stop 1","45.6055","-120.8467","306","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","320056","Urticaceae","Urtica dioica","stinging nettle","Stein, M., Otting, N., Wilson, B.","","14 May 2007","2007","Benton","Seep S of Grass Mountain","44.4142","-123.6894","610","","","Urtica dioica L. "
"observation","385547","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","6 June 2010","2010","Polk","Upper Mill Creek Park and Mill Creek County Park","44.9880","-123.4252","195","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","396571","Urticaceae","Urtica dioica","stinging nettle","Wilson, B., Brainerd, R., Newhouse, B., Otting, N.","","7 July 2008","2008","Lane","Highway 58, mile post 13 to 14","43.9079","-122.7828","","","","Urtica dioica L. "
"observation","285787","Urticaceae","Urtica dioica","stinging nettle","Wilson, B., Brainerd, R.","","2002","2002","Lane","I-5, mile 177 to 178","43.8422","-123.0251","","","","Urtica dioica L. "
"observation","405049","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","1 May 2011","2011","Lincoln","Burnt Woods State Forest 9","44.5939","-123.6879","399","","","Urtica dioica L. "
"observation","413619","Urticaceae","Urtica dioica","stinging nettle","Brainerd, R., Newhouse, B.","","2008","2008","Polk","Eola Hills privately owned site","45.0107","-123.1605","91","","","Urtica dioica L. "
"observation","308210","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","25 August 2006","2006","Clackamas","Bull Run Watershed: main gate on road 10","45.4271","-122.2251","","","","Urtica dioica L. "
"observation","403180","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Newhouse, B.","","2011","2011","Lane","Confluence of Middle and Coast Forks Willamette River and S side of Middle Fork","44.0219","-122.9750","136","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","409171","Urticaceae","Urtica dioica","stinging nettle","Wilson, B., Brainerd, R., Goklany, M., Neill, A.","","26 July 2012","2012","Linn","Bowers Rock State Park","44.6338","-123.1585","","","","Urtica dioica L. "
"observation","323033","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Otting, N., Wilson, B.","","22 June 2007","2007","Klamath","Wood River Wetlands, east side entrance and parking","42.5813","-121.9300","1269","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","306470","Urticaceae","Urtica dioica","stinging nettle","Wilson, B., Brainerd, R.","","10 August 2006","2006","Benton","Rock Creek Watershed: intersection of road 3405 and unnumbered side road that crosses the creek","44.5121","-123.4598","","","","Urtica dioica L. "
"observation","386379","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","24 July 2010","2010","Benton","Irish Bend County Park","44.3656","-123.2206","85","","","Urtica dioica L. "
"observation","321720","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Otting, N., Mitchell, K., Wilson, B.","","7 June 2007","2007","Gilliam","Cottonwoods in Cottonwood Canyon","45.4539","-120.4585","357","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","416152","Urticaceae","Urtica dioica","stinging nettle","Newhouse, B.","","2007","2007","Benton","Homestead #3, OSU Prairie","44.6181","-123.3404","300","","","Urtica dioica L. "
"observation","311203","Urticaceae","Urtica dioica","stinging nettle","Brainerd, R.","","5 July 2005","2005","Lane","Fall Creek","43.5275","-122.9318","427","","","Urtica dioica L. "
"observation","381076","Urticaceae","Urtica dioica","stinging nettle","Brainerd, R., Otting, N., Wilson, B.","","23 May 2007","2007","Crook","Bridge Creek, Crook County","44.5778","-120.1760","801","","","Urtica dioica L. "
"observation","62445","Urticaceae","Urtica dioica","stinging nettle","Predeek, D.","","9 April 2003","2003","Lane","Green Island","44.1477","-123.1255","","","","Urtica dioica L. "
"observation","361572","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Bluhm, W., Bluhm, J.","","25 May 2005","2005","Multnomah","Forest Park, Portland","45.5698","-122.7743","15","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","383334","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","10 September 2009","2009","Lincoln","Big Elk Campground near Harlan","44.5436","-123.7227","89","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","323172","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Otting, N., Wilson, B.","","24 June 2007","2007","Douglas","Pond near Canyon Creek, BLM roads 31-5-13 and 31-5-12.1","42.8748","-123.2293","456","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","389487","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","7 July 2008","2008","Klamath","Highway 97, mile post 263 to 264","42.3837","-121.8135","","","","Urtica dioica L. "
"observation","287960","Urticaceae","Urtica dioica","stinging nettle","Wilson, B., Brainerd, R., Newhouse, B.","","2005","2005","Douglas","I-5, mile 91 to 92","42.8440","-123.2544","","","","Urtica dioica L. "
