binomial,count
Erodium cicutarium,92
Erodium moschatum,3
Geranium bicknellii,8
Geranium carolinianum,3
Geranium columbinum,20
Geranium core-core,1
Geranium dissectum,42
Geranium lucidum,42
Geranium molle,55
Geranium oreganum,20
Geranium richardsonii,5
Geranium robertianum,69
