"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","295283","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Otting, N., Wilson, B.","","23 August 2005","2005","Clackamas","Bull Run Watershed: intersection of roads 14 and 1210","45.4361","-122.0501","815","","","Centaurium erythraea Rafn "
"image","dig20954","Gentianaceae","Gentiana newberryi var. newberryi","Newberry's gentian","Gerald D. Carr","","August 21, 2009","2009","Deschutes","Sensitive species - location undisclosed","44.1000","-121.6000","1923","","","Gentiana newberryi A. Gray var. newberryi "
"observation","367902","Gentianaceae","Gentianopsis simplex","one flowered gentian","Harvey, T.","","2004 - 2011","2004","Douglas","Donegan Prairie ","42.9181","-122.6095","1554","","","Gentianopsis simplex (A. Gray) H.H. Iltis "
"observation","192818","Gentianaceae","Gentiana sceptrum","king's gentian, staff gentian","Bluhm, W., Myers, E.","","1 August 2003","2003","Marion","Pigeon Prairie","44.7171","-121.9843","1079","","","Gentiana sceptrum Griseb. "
"observation","353153","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Wilson, B.","","21 June 2008","2008","Douglas","Chief Miwaleta County Park","42.8505","-123.1605","587","","","Centaurium erythraea Rafn "
"image","dig11833","Gentianaceae","Zeltnera muehlenbergii","Monterey centaury, Muehlenberg's centaury","Keir Morse","","July 2, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I213; 42.2981810036&#176; N -123.65581681&#176; W","42.2982","-123.6558","","","","Zeltnera muehlenbergii (Griseb.) Mansion "
"observation","412456","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Newhouse, B., Brainerd, R.","","July 2007","2007","Benton","Herbert Farm and Natural Area, Open Space Park","44.5198","-123.2956","","","","Centaurium erythraea Rafn "
"observation","377938","Gentianaceae","Gentianopsis simplex","one flowered gentian","Harvey, T.","","2010","2010","Douglas","Hills Peak","43.4096","-122.1882","1509","","","Gentianopsis simplex (A. Gray) H.H. Iltis "
"image","dig20949","Gentianaceae","Gentiana newberryi var. newberryi","Newberry's gentian","Gerald D. Carr","","August 21, 2009","2009","Deschutes","Sensitive species - location undisclosed","44.1000","-121.6000","1923","","","Gentiana newberryi A. Gray var. newberryi "
"image","dig27858","Gentianaceae","Gentianopsis simplex","one flowered gentian","Gerald D. Carr","","September 16, 2011","2011","Lane","Quaking Aspen Swamp; 1362m","44.0601","-122.0978","1362","","","Gentianopsis simplex (A. Gray) H.H. Iltis "
"observation","331429","Gentianaceae","Zeltnera muehlenbergii","Monterey centaury, Muehlenberg's centaury","Newhouse, B.","","2008","2008","Lane","Moon Mountain Park Trail Corridor Area","44.0278","-123.0386","","","","Zeltnera muehlenbergii (Griseb.) Mansion "
"observation","180545","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Koenig, J.","","22 May 2002","2002","Lane","Mutton Meadows Oak Habitat Inventory","43.4908","-122.3742","732","","","Centaurium erythraea Rafn "
"image","dig27861","Gentianaceae","Gentianopsis simplex","one flowered gentian","Gerald D. Carr","","September 16, 2011","2011","Lane","Quaking Aspen Swamp, south central area; 1362m","44.0601","-122.0978","1362","","","Gentianopsis simplex (A. Gray) H.H. Iltis "
"observation","295803","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Otting, N., Wilson, B.","","25 August 2005","2005","Multnomah","Bull Run Watershed: shore of Reservoir #2, at end of spur from road 10 in section 19","45.4647","-122.1116","274","","","Centaurium erythraea Rafn "
"observation","410055","Gentianaceae","Frasera umpquaensis","Umpqua frasera","Newhouse, B., Mayrsohn, C.","","30 July 2009","2009","Douglas","Sensitive species - location undisclosed","43.5000","-122.9000","","","","Frasera umpquaensis M. Peck & Applegate "
"image","dig38802","Gentianaceae","Frasera umpquaensis","Umpqua frasera","Gerald D. Carr","","July 30, 2014","2014","Douglas","Sensitive species - location undisclosed","43.5000","-122.9000","1295","","","Frasera umpquaensis M. Peck & Applegate "
"image","dig27864","Gentianaceae","Gentianopsis simplex","one flowered gentian","Gerald D. Carr","","September 18, 2011","2011","Lane","Quaking Aspen Swamp, S central area, ca. 12 mi. SE of Cougar Dam; 1362m","44.0601","-122.0978","1362","","","Gentianopsis simplex (A. Gray) H.H. Iltis "
"image","dig22829","Gentianaceae","Frasera umpquaensis","Umpqua frasera","Tanya Harvey","","July 1, 2005","2005","Douglas","Sensitive species - location undisclosed","42.9000","-122.6000","1859","","","Frasera umpquaensis M. Peck & Applegate "
"observation","295759","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Otting, N., Wilson, B., Brainerd, R., Newhouse, B.","","24 August 2005","2005","Clackamas","Bull Run Watershed: end of road 10 (Lolo Pass gate)","45.4274","-121.8029","1036","","","Centaurium erythraea Rafn "
"observation","328257","Gentianaceae","Gentiana setigera","elegant gentian, Mendocino gentian","Morse, K.","","31 July 2007","2007","Josephine","Sensitive species - location undisclosed","42.3000","-123.6000","382","","","Gentiana setigera A. Gray "
"image","dig27782","Gentianaceae","Frasera albicaulis var. modocensis","Modoc frasera","Gerald D. Carr","","May 20, 2011","2011","Lake","Adel-Fort Bidwell Road, 16.5 mi. southwest of Adel; 1655m; 42.00072&#176; N -120.03238&#176; W","42.0007","-120.0324","1655","","","Frasera albicaulis Griseb. var. modocensis (H. St. John) N.H. Holmgren "
"observation","416203","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Newhouse, B.","","2007","2007","Benton","Jackson Place, OSU Prairie","44.6148","-123.2933","150","","","Centaurium erythraea Rafn "
"observation","417235","Gentianaceae","Gentiana affinis","pleated gentian, prairie gentian","Wood, W.","","20 August 2013","2013","Curry","Chetco Point 1","42.0443","-124.2910","","","","Gentiana affinis Griseb. "
"image","dig16588","Gentianaceae","Cicendia quadrangularis","timwort","Gerald D. Carr","","June 10, 2008","2008","Lane","Sensitive species - location undisclosed","44.0000","-123.2000","","","","Cicendia quadrangularis (Lam.) Griseb. "
"observation","328312","Gentianaceae","Gentiana setigera","elegant gentian, Mendocino gentian","Morse, K.","","31 July 2007","2007","Josephine","Sensitive species - location undisclosed","42.3000","-123.6000","382","","","Gentiana setigera A. Gray "
"observation","328879","Gentianaceae","Zeltnera muehlenbergii","Monterey centaury, Muehlenberg's centaury","Morse, K.","","27 June 2007","2007","Josephine","Deer Creek Center - South","42.2755","-123.6440","382","","","Zeltnera muehlenbergii (Griseb.) Mansion "
"observation","413203","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Newhouse, B.","","2010 - 2012","2010","Lane","Coyote-Spencer Wetlands, Eugene","44.0113","-123.2633","","","","Centaurium erythraea Rafn "
"observation","287654","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Wilson, B., Brainerd, R., Newhouse, B.","","2002","2002","Douglas","I-5, mile 102 to 103","42.9567","-123.3297","","","","Centaurium erythraea Rafn "
"observation","385258","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Wilson, B.","","2010","2010","Benton","Zion Lutheran Cemetery, Corvallis","44.5977","-123.2627","107","","","Centaurium erythraea Rafn "
"observation","386146","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Wilson, B.","","13 July 2010","2010","Lincoln","Newport South Jetty","44.6131","-124.0631","1","","","Centaurium erythraea Rafn "
"image","dig653","Gentianaceae","Gentiana calycosa","explorer's gentian, mountain bog gentian","Tanya Harvey","","September 8, 2002","2002","Linn","Tidbits Mountain","44.2678","-122.3178","","","","Gentiana calycosa Griseb. "
"observation","370698","Gentianaceae","Gentiana sceptrum","king's gentian, staff gentian","Harvey, T.","","13 September 2007","2007","Marion","Pigeon Prairie and Little Pigeon Prairie","44.7207","-121.9373","1094","","","Gentiana sceptrum Griseb. "
"observation","413512","Gentianaceae","Centaurium erythraea","common centaury, European centaury","Brainerd, R., Newhouse, B.","","2008","2008","Polk","Eola Hills privately owned site","45.0107","-123.1605","91","","","Centaurium erythraea Rafn "
