"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","424253","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Newhouse, B., Brainerd, R.","","12 August 2007","2007","Lane","Meadow NE of Chetlo Lake","43.7598","-122.0708","1600","","","Dodecatheon jeffreyi Van Houtte "
"observation","416458","Primulaceae","Lysimachia latifolia","western starflower","Newhouse, B.","","2007","2007","Benton","McCullough Peak, OSU Prairie","44.6298","-123.3521","649","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","331504","Primulaceae","Lysimachia latifolia","western starflower","Newhouse, B.","","2008","2008","Lane","Moon Mountain Park Trail Corridor Area","44.0278","-123.0386","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","202293","Primulaceae","Dodecatheon pulchellum","darkthroat shooting star","Harvey, T.","","2003 - 2010","2003","Linn","Sensitive species - location undisclosed","44.5000","-122.1000","1167","","","Dodecatheon pulchellum (Raf.) Merr. "
"observation","296100","Primulaceae","Lysimachia latifolia","western starflower","Otting, N., Wilson, B.","","30 August 2005","2005","Multnomah","Bull Run Watershed: intersection of roads 20 and 2030000","45.5495","-122.0025","954","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","205359","Primulaceae","Lysimachia latifolia","western starflower","Bluhm, W.","","2003","2003","Multnomah","Oxbow Park: Bluhm","45.4977","-122.2805","61","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","367152","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","2004 - 2013","2004","Douglas","Buck Canyon","43.0762","-122.4105","1359","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","371832","Primulaceae","Dodecatheon hendersonii","Henderson's shooting star, broadleaf shooting star","Harvey, T.","","2004 - 2010","2004","Lane","Winberry Creek Rd 102-150","43.8737","-122.5784","351","","","Dodecatheon hendersonii A. Gray "
"observation","331321","Primulaceae","Lysimachia latifolia","western starflower","Wilson, B.","","6 May 2008","2008","Benton","N of the end of Broadway, N Albany","44.6628","-123.1224","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","378499","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","11 September 2009","2009","Lane","Pyramid Rock","43.4630","-122.4991","1524","","","Lysimachia latifolia (Hook.) Cholewa "
"image","dig40863","Primulaceae","Androsace filiformis","slender stemmed fairy candelabra, slender rock jasmine","Gerald D. Carr","","July 13, 2015","2015","Hood River","Dirt road track, just off NFD Rd. 44 (Dufur Mill Rd.), vic. Bottle Prairie, ca. 10 air mi. E of Mt. Hood; 1394m","45.3951","-121.5002","1394","","","Androsace filiformis Retz. "
"image","dig18617","Primulaceae","Dodecatheon pulchellum ssp. monanthum","darkthroat shooting star","Gerald D. Carr","","April 9, 2007","2007","Josephine","CR 5070, 2 mi. west of Selma, north of Eight Dollar Mountain; 42.28167&#176; N -123.65278&#176; W","42.2817","-123.6528","","","","Dodecatheon pulchellum (Raf.) Merr. ssp. monanthum (Greene) H.J. Thomps. "
"observation","352721","Primulaceae","Lysimachia latifolia","western starflower","Wilson, B.","","8 June 2008","2008","Douglas","T21S R4W S17","43.7428","-123.2023","165","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","376207","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Harvey, T.","","2009 - 2012","2009","Douglas","Loletta Lakes, Peak and wetlands","43.3991","-122.4289","1603","","","Dodecatheon jeffreyi Van Houtte "
"image","dig12190","Primulaceae","Dodecatheon pulchellum ssp. monanthum","darkthroat shooting star","Keir Morse","","April 12, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I045; 42.2914670122&#176; N -123.648675268&#176; W","42.2915","-123.6487","","","","Dodecatheon pulchellum (Raf.) Merr. ssp. monanthum (Greene) H.J. Thomps. "
