binomial,count
Lonicera cauriana,20
Lonicera ciliosa,55
Lonicera conjugialis,27
Lonicera hispidula,78
Lonicera involucrata,106
Lonicera maackii,2
Symphoricarpos albus,247
Symphoricarpos mollis,110
Symphoricarpos rotundifolius,3
