binomial,count
Crocosmia ×crocosmiiflora,15
Iris bracteata,1
Iris chrysophylla,87
Iris douglasiana,10
Iris innominata,3
Iris missouriensis,4
Iris pseudacorus,21
Iris tenax,131
Iris tenuis,1
Iris ×thompsonii,2
Olsynium douglasii,9
Sisyrinchium bellum,15
Sisyrinchium californicum,9
Sisyrinchium hitchcockii,4
Sisyrinchium idahoense,48
