binomial,count
Amaranthus albus,2
Amaranthus blitoides,2
Amaranthus powellii,3
Amaranthus retroflexus,3
Atriplex patula,1
Atriplex prostrata,1
Bassia scoparia,54
Chenopodium desiccatum,1
Chenopodium fremontii,2
Chenopodium murale,1
Corispermum pacificum,2
Dysphania ambrosioides,17
Dysphania botrys,5
Grayia spinosa,1
Salicornia rubra,1
Salsola tragus,71
