binomial,count
Crassula aquatica,2
Crassula connata,1
Crassula tillaea,11
Dudleya farinosa,5
Sedum album,1
Sedum divergens,27
Sedum lanceolatum,2
Sedum laxum,9
Sedum leibergii,3
Sedum moranii,5
Sedum oblanceolatum,2
Sedum oreganum,21
Sedum oregonense,75
Sedum radiatum,1
Sedum spathulifolium,79
Sedum stenopetalum,17
